,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_C20,2351.463,15.3586,414.5378,364.5103,98.1647,308.5421,204.7754,256.2322,778.9396,408.9504,4964.6109,687.3908,2487.2132,223.3778,560.1458,210.2988,33.9066,107.0496,146.6026,378.7424,58.9389,230.9711,145.3484,27.0365,1499.3223,576.076,223.0659,16.074,71.6682,90.3453,32.7131,106.3551,123.6325,70.5331,87.2911,287.2819,146.834,363.8306,404.185,405.955,219.2834,666.051,56.8033,343.3509,0.0,89.7888,0.4919,7.6699,13.3679,1.3649,10.7604,42.0283,9.407,24.6511,5.9626,304.6241,8.0911,97.742,43.4735,17.4317,18.4557,22.4331,29.9404,12.9559,5.4668,1.9038,8.865,0.9161,4.8648,63.1662,2.3668,1.3656,0.1879,0.3884,1.9504,0.2356,1.7291,1.6727,0.1502,2.32,0.8018,0.799,30.8234,1.0366,3.8023,5.0676,22.0087,1.0098,4.2737,0.0,3.2419,0.0019,0.0209,0.0803,0.0191,2.0907,2.1006,1.2213,3.3155,1.5057,37.1443,4.2336,17.0233,1.7428,2.1965,1.8786,1.0766,0.8902,2.7092,4.5709,0.373,1.1676,0.2272,0.3729,4.2002,1.4656,0.173,0.0505,0.1152,0.1764,0.0396,0.466,0.1684,0.0524,0.1066,0.3586,0.1609,0.8605,1.5953,0.922,0.2949,1.8984,0.214,1.0004,0.0,18.3257,0.0359,6.7903,3.0138,0.7012,21.3576,6.5427,0.5757,6.8515,13.1103,61.217,11.4025,30.9718,5.031,3.8526,2.8975,4.7984,5.0631,1.6129,16.9626,0.28,5.8069,5.9974,0.8493,4.5424,4.7762,7.0849,0.0277,0.0602,0.6226,0.0701,3.837,0.993,0.1503,0.0553,0.072,2.4523,2.6207,3.7709,2.8095,1.1337,5.496,1.0528,1.1836,0.0,546.3983,0.1016,154.2305,30.8307,39.8158,108.5182,149.1667,39.2178,281.9613,234.9776,2570.4115,290.9844,908.0254,66.2159,43.5775,145.7714,37.1128,44.7397,75.264,131.4192,25.3652,122.7153,53.8602,20.4011,228.2001,74.1034,29.7025,2.447,13.194,25.1593,7.4008,14.8135,20.0047,11.8832,17.8762,13.2072,158.9482,171.5209,116.9944,425.7501,91.8423,170.7117,7.0997,64.29,0.0,2104.9908000000005
CAN_C21,30.8345,2.781,19.2174,6.9899,4.2152,39.0251,2.9108,6.1349,12.4919,6.1089,36.2202,412.243,20.4391,7.4806,9.4043,9.7145,3.4382,2.05,8.8682,12.0295,5.3607,16.9681,7.7309,5.615,92.0476,52.4344,7.0587,0.6608,1.9818,3.4793,1.1053,14.502,8.797,6.591,6.1638,33.033,15.0333,23.066,13.5507,1778.2495,23.3513,759.9492,11.0555,17.6274,0.0,2.3403,0.1019,0.1177,0.1158,0.0125,0.4327,0.3615,0.1816,0.3806,0.0454,2.2795,9.6817,0.6262,0.3902,0.2104,0.1944,0.765,0.3276,0.3639,0.1437,0.0545,0.2531,0.0654,0.0508,0.8958,0.2441,0.0635,0.0106,0.0141,0.0384,0.0223,0.0549,0.03,0.0798,0.1066,0.1529,0.0568,0.796,0.0489,0.1158,0.0865,14.046,0.0147,0.0805,0.0,0.0365,0.0,0.0007,0.0022,0.0003,0.0653,0.0255,0.0147,0.0313,0.0146,0.3349,1.1039,0.1113,0.0193,0.0424,0.0418,0.0893,0.0493,0.1337,0.1194,0.0221,0.1335,0.0237,0.0139,0.0674,0.1529,0.0082,0.0019,0.0038,0.0101,0.0039,0.014,0.0131,0.0134,0.0393,0.0499,0.0215,0.114,0.0462,0.0433,0.0145,1.7244,0.0133,0.019,0.0,0.727,0.0012,0.0461,0.0302,0.0159,1.1298,0.1315,0.0232,0.0963,0.0817,0.4384,8.3082,0.2275,0.0748,0.0974,0.1204,0.7928,0.1244,0.158,0.6163,0.0252,0.7675,0.0431,0.012,0.2844,0.1933,0.0809,0.0007,0.0055,0.0449,0.0018,0.1086,0.0392,0.0225,0.0043,0.0601,0.1113,0.457,0.149,0.9975,0.106,12.5758,0.0774,0.0644,0.0,9.3025,0.0053,1.5704,0.3106,0.4698,4.8621,0.9808,1.0433,2.5004,2.2081,15.4643,182.5859,6.0166,0.6548,1.701,2.3448,0.8412,0.7909,2.5992,3.1257,1.3214,2.6089,0.608,0.3036,7.292,6.4167,0.6742,0.0738,0.2828,0.3745,0.2727,1.22,0.5636,0.6498,0.656,1.042,1.7988,16.5983,1.7766,18.9808,1.2267,208.4674,1.7854,0.9704,0.0,397.2261999999977
CAN_C22,634.3528,34.7079,210.3623,106.6874,57.7334,809.5348,101.5344,190.2693,410.6429,100.0092,250.5282,68.2508,1595.7201,167.5657,186.737,273.3607,83.7263,39.7668,168.3218,1771.0371,67.6759,394.6185,82.7356,15.1087,3762.7904,738.4211,266.8685,8.2971,20.3933,244.4943,61.8467,150.8956,31.5299,22.1707,37.3498,139.6612,64.7812,154.6848,104.2175,276.4655,67.7816,168.0906,132.435,109.1231,0.0,1.9744,0.0318,0.4624,0.663,0.1421,2.814,2.1989,0.9157,6.4889,0.1364,6.739,0.4214,13.2441,3.0029,0.6768,1.9281,5.6481,6.0084,5.0473,4.1208,0.7879,2.1561,0.1667,0.7793,6.9011,1.8019,1.4091,0.0267,0.031,0.1807,0.1113,0.2519,0.1539,0.1898,0.2717,0.4039,0.2877,2.5464,0.2025,0.4537,0.2454,0.3996,0.0748,0.265,0.0,0.1146,0.0004,0.0038,0.0069,0.0026,0.9952,0.1961,0.0609,0.5472,0.0544,0.7627,0.2969,2.7585,0.1531,0.1631,0.5895,0.4271,0.7636,2.2707,5.2069,0.2079,0.8211,0.1321,0.1755,4.3137,1.6638,0.1455,0.0034,0.0067,0.1188,0.0247,0.0583,0.0434,0.0506,0.069,0.1537,0.0875,0.4635,0.2593,0.2414,0.0438,0.5153,0.036,0.0592,0.0,3.1307,0.0032,0.1987,0.1399,0.4957,28.3902,4.8292,0.1927,5.9028,0.6421,6.3282,1.1296,9.552,1.8282,1.4309,4.4487,19.6903,8.8108,4.7851,110.7998,1.7131,14.4724,0.3047,0.995,30.4646,41.9077,8.4291,0.0848,1.7596,2.4164,0.402,6.1776,0.0764,0.0371,0.0083,0.211,0.4216,0.2557,1.2131,2.3094,0.2445,4.7609,0.6545,1.0911,0.0,35.4688,0.0206,18.4029,18.4411,29.574,375.501,10.4571,18.5707,93.5681,7.6328,234.6722,80.1346,393.5605,28.4415,48.8109,95.6174,31.507,40.659,186.3145,538.3099,71.546,227.5967,1.7205,8.1849,670.6438,442.4015,19.9844,0.2915,0.9431,18.8813,83.5837,116.4981,55.5449,71.5409,26.234,11.9508,16.4348,119.7683,90.9098,221.3453,39.5292,229.0373,4.5279,30.3643,0.0,464.6981999999993
CAN_C23,38.8445,2.9999,95.1749,108.7302,214.7424,178.8708,5.4192,81.2604,64.342,43.4436,102.4627,12.2947,137.2758,2815.9175,324.2848,173.611,12.0037,45.8577,74.3907,912.4443,155.6807,67.0804,15.11,6.7986,9371.5759,136.998,13.711,0.6627,2.4387,8.2092,2.4894,73.9583,15.7724,16.3257,19.2219,96.9585,46.8939,76.4469,52.4412,94.2926,28.5135,91.0662,13.1564,21.5158,0.0,0.5771,0.0125,0.6044,0.2706,0.0281,0.671,0.368,0.2362,1.4017,0.0761,1.8879,0.1928,0.5533,4.5188,0.759,0.382,0.8652,0.8185,0.6029,0.3509,0.0745,0.2806,0.1042,0.0619,9.7193,0.7203,0.0932,0.0182,0.0208,0.0542,0.0279,0.0707,0.0533,0.0588,0.1216,0.245,0.141,0.7721,0.0448,0.1862,0.1019,0.1506,0.0187,0.0451,0.0,0.0649,0.0002,0.0022,0.0321,0.0014,0.1516,0.0389,0.0931,0.0734,0.0239,0.2956,0.0851,0.14,0.7255,0.2409,0.1794,0.1231,0.1371,0.3137,0.4278,0.0397,0.161,0.1509,0.0404,2.2357,0.3547,0.0363,0.0027,0.0048,0.0627,0.0112,0.0381,0.0418,0.0342,0.0531,0.1624,0.0733,0.2762,0.1503,0.1659,0.0337,0.1446,0.0219,0.0464,0.0,0.2136,0.0147,0.054,0.0934,0.2229,1.4543,0.1075,0.0091,0.1412,0.0998,0.583,0.0906,0.286,3.3711,0.5282,0.549,0.6161,0.4231,0.3202,3.0284,0.0771,0.2939,0.1369,0.0377,10.2678,0.4361,0.1253,0.0009,0.0061,0.0407,0.0017,0.2644,0.0189,0.0167,0.0032,0.0145,0.0523,0.0579,0.0693,0.0877,0.0291,0.1698,0.0192,0.0308,0.0,4.4376,0.011,12.0816,2.9407,7.6424,39.0794,1.6791,6.6999,8.5494,4.3677,25.821,7.5602,17.118,92.8635,32.62,18.8966,3.5898,13.8029,23.631,51.2302,4.8815,10.248,1.8684,1.7541,515.4427,17.9213,1.3636,0.1056,0.2408,1.8281,0.6809,15.3652,4.2603,16.7953,6.4973,3.2646,3.1067,24.9883,13.8682,44.1671,4.8758,35.9541,1.3026,6.6133,0.0,190.12390000000107
CAN_C24,259.3674,4.0712,783.6207,179.5681,528.6436,31.3096,17.0304,47.764,102.9858,28.4986,414.9115,46.5314,261.3961,129.9071,8433.8893,3570.0612,66.1363,769.8465,1934.4234,1497.4551,509.9433,568.9339,17.8874,3.1816,1961.5115,140.586,34.9334,4.0204,4.8788,35.218,4.7166,15.417,20.816,12.3897,16.3467,71.6955,32.8531,69.9226,68.303,60.0635,47.8896,132.6231,14.207,47.4038,0.0,5.7553,0.0291,1.2732,1.915,0.3239,0.5382,2.8308,0.8168,8.2481,0.4067,27.4138,0.5663,7.3453,9.602,270.9483,56.506,30.4655,174.3654,63.4347,29.8541,6.1851,15.5593,0.2379,3.3858,42.1182,0.6135,0.2476,0.0295,0.1307,0.1642,0.0728,0.1027,0.1234,0.0337,0.2022,0.2179,0.1137,2.375,0.0909,0.3084,0.3832,1.4337,0.0759,0.4479,0.0,0.2843,0.0001,0.0896,0.0536,0.0248,1.1435,0.191,0.1624,1.5098,0.17,15.2587,0.9229,3.0112,0.6493,140.6884,44.8747,9.6155,24.6124,29.0957,27.5167,2.8278,13.0969,0.9049,0.1864,11.3188,1.7428,0.3253,0.0073,0.0184,0.517,0.0338,0.0421,0.1054,0.1456,0.1027,0.1212,0.0471,0.5725,0.297,0.4155,0.0936,0.251,0.0332,0.1317,0.0,2.9402,0.0098,0.7017,0.4418,0.9191,1.5843,0.6888,0.0797,3.0057,1.1652,5.3076,0.7763,4.9831,5.0423,222.5417,157.4089,38.5568,121.8982,56.5418,243.3833,20.9071,27.0596,2.0804,0.5577,95.8457,3.5765,0.4956,0.0017,0.1691,0.7578,0.01,0.7211,0.3838,0.0253,0.3212,0.017,0.5532,0.4492,1.0273,0.6659,0.1083,0.5437,0.1108,0.4488,0.0,42.0644,0.0079,428.6926,25.4601,48.6771,594.4471,27.6909,36.5386,114.9272,15.204,307.3906,19.0139,194.2278,44.1482,7807.4074,5094.5309,416.107,1785.0473,2332.7488,2022.3084,652.7429,851.4434,23.4738,55.1518,408.6853,156.7528,76.1049,0.2029,0.8625,24.4082,0.8804,13.7261,452.6083,88.4006,35.9176,2.1079,133.073,114.5304,49.4335,123.2324,19.0012,53.0397,16.598,29.029,0.0,6957.847500000037
CAN_C25,215.2492,16.1581,522.6971,167.8474,127.8433,446.572,16.8427,118.1642,95.7586,53.5935,70.0469,17.756,162.9346,133.0511,610.1831,1688.7722,104.8818,137.7767,804.7624,3363.2719,397.1298,348.1822,60.3419,68.5777,9610.0014,313.5345,152.2133,5.0714,11.3926,88.0142,21.107,205.7052,99.6408,84.1224,154.2604,320.8115,330.8155,488.9216,549.9144,526.6925,146.5862,510.2823,174.9779,163.395,0.0,0.6475,0.0403,2.5739,2.7693,0.2367,1.3107,0.6132,1.7865,1.0525,0.1187,2.3153,0.3202,1.9568,6.7533,9.364,20.9205,6.1959,12.7039,17.4704,6.0157,2.0596,2.8623,0.2629,0.6189,32.9418,1.4663,0.4535,0.1542,0.1032,0.7943,0.0885,0.1368,0.0645,0.147,0.2242,0.5605,0.5497,9.9483,0.5129,0.5752,0.2836,0.27,0.0471,0.2843,0.0,0.1808,0.0024,0.0321,0.0259,0.0064,0.397,0.1573,0.0959,0.1217,0.0998,0.6981,0.1398,0.5297,0.1452,4.8897,9.176,0.9043,1.9395,7.8506,7.7808,1.3969,2.3449,0.3824,0.3579,4.9485,1.1003,0.1628,0.0163,0.0192,0.213,0.0347,0.0958,0.0847,0.0798,0.1038,0.2466,0.1824,0.3744,0.4153,0.3917,0.0791,0.6425,0.0528,0.0985,0.0,4.1622,0.0039,3.0684,2.6961,5.0277,12.2971,1.2106,0.2158,0.4362,3.2248,2.1878,0.1145,3.6106,1.7875,32.3524,42.9445,18.8062,20.6049,19.3004,131.576,3.8363,8.3375,0.8404,2.329,93.7868,8.8356,1.3149,0.0128,0.0995,2.0724,0.0245,1.7011,1.7314,0.6807,0.0327,0.0694,0.9939,0.5079,2.3788,1.3687,1.4389,1.5164,0.3884,1.2514,0.0,18.7944,0.2642,46.3516,8.2872,16.6506,113.8948,5.4221,21.315,46.684,3.7324,66.6201,7.1482,55.0913,21.0097,323.2501,452.1713,46.1261,103.0004,272.7528,536.3798,106.2151,84.1276,2.8923,17.4909,513.5553,64.4229,20.4998,10.4312,2.2929,10.7439,9.8748,23.3022,27.933,35.2596,21.3643,4.7488,20.9249,43.1343,35.0125,95.3703,9.5871,29.7352,6.1783,13.488,0.0,774.8806999999994
CAN_C26,28.0615,2.8264,80.006,12.3375,48.2765,21.8817,1.8696,6.0413,17.6271,5.5459,8.4622,4.3727,7.9746,7.2209,8.3683,14.2944,498.0111,73.4457,95.8702,241.6779,25.7197,20.3509,9.4425,13.0242,741.3587,80.6482,21.332,2.4927,2.1478,12.5655,3.6348,20.4658,90.5556,560.8829,68.5004,71.1867,26.8783,129.2479,54.4567,162.3628,87.0336,357.551,28.0099,20.3754,0.0,0.2425,0.0153,1.3802,0.4207,0.1405,0.3658,0.1982,0.1651,0.3703,0.4211,0.9468,0.1401,0.3617,0.5705,0.5792,0.7755,202.7469,18.7485,21.3547,7.2914,3.5445,1.181,6.7216,0.3887,4.0582,6.6354,0.3377,0.0373,0.0512,0.2347,0.0893,0.0861,0.1191,6.3567,16.8226,0.5499,0.3586,30.8131,1.0112,1.2227,1.4862,0.2506,0.0723,2.1093,0.0,0.0196,0.0009,0.0019,0.0067,0.0031,0.1304,0.0313,0.0136,0.5285,0.054,0.2598,0.2105,0.131,0.0617,0.1842,0.4872,16.8096,6.4524,5.9915,1.8738,0.2326,5.4595,0.8044,0.2838,0.4303,2.5105,0.0742,0.0232,0.0104,0.1396,0.2217,0.123,0.4634,2.5925,1.3541,0.4112,0.0525,3.2885,0.682,2.6551,0.4616,0.8871,0.372,0.4909,0.0,0.0546,0.0054,0.0558,0.2062,0.1071,0.3619,0.1852,0.0403,0.3059,0.1468,0.3007,0.1091,0.2361,0.1697,0.4812,0.6331,156.0603,3.1044,1.1085,12.509,0.1989,3.1432,0.186,0.1699,1.872,1.7783,0.0573,0.0006,0.0398,1.9786,0.0122,0.445,0.7424,7.8773,0.6144,0.1143,0.5765,0.755,0.77,0.8572,0.4857,0.5432,0.1113,0.0879,0.0,1.3879,0.0041,1.1908,0.2127,2.1067,11.5922,2.2961,3.6863,9.1677,1.8511,20.5238,1.2758,9.5891,4.1109,13.3826,21.8931,120.1389,21.0511,38.4849,77.5687,59.9671,16.4059,0.7319,3.4748,30.9052,59.0907,2.055,0.0751,0.2222,1.9207,0.145,2.5449,18.2002,66.5778,36.9747,9.4342,3.8222,66.4618,16.1759,84.6013,6.6715,33.7299,0.7099,14.27,0.0,668.1291999999969
CAN_C27,67.5148,4.951,56.33,18.9679,46.8335,42.896,2.2909,25.5392,27.6366,14.0033,15.9505,4.2427,12.493,16.5126,72.4393,36.4515,106.5905,223.1375,68.3075,170.7798,8.0617,17.6498,14.3598,10.623,1517.3345,67.0581,31.4139,5.4333,2.2933,30.6585,6.7581,26.9469,23.3294,127.3954,51.5327,60.4085,66.222,96.7862,133.2946,57.6262,60.4687,180.265,25.7023,47.9798,0.0,0.209,0.0099,0.3245,0.3534,0.0214,0.3467,0.1602,0.1314,0.2372,0.065,0.4401,0.0706,0.1699,0.3406,0.6473,0.4363,9.7948,12.1705,6.3636,2.0337,1.5233,0.3995,3.0808,0.4691,9.1589,3.741,0.1018,0.0344,0.0263,0.0501,0.016,0.0465,0.0514,1.9463,0.9436,0.0903,0.1223,4.6751,0.2092,0.2124,0.0575,0.1344,0.041,0.1723,0.0,0.0489,0.0001,0.0046,0.0045,0.0011,0.0761,0.0241,0.0083,0.0502,0.0175,0.1338,0.0277,0.1026,0.065,0.3169,0.3439,0.9261,6.9804,3.153,2.3469,0.1933,1.0392,1.2661,0.0587,4.9541,0.4648,0.1058,0.0029,0.0036,0.0984,0.0277,0.2764,0.0297,0.173,0.1005,0.0647,0.0337,0.1695,0.1733,0.177,0.0303,0.1047,0.0325,0.2478,0.0,0.4836,0.0186,0.2232,0.737,0.2105,0.3446,0.1325,0.2052,0.0662,0.1683,0.1758,0.0465,0.6134,0.2637,1.2402,1.3668,21.7774,16.9564,3.1702,24.0409,0.4708,1.8438,3.1664,0.0851,11.1766,2.5366,0.9017,0.0012,0.0837,0.0923,0.0307,0.1911,0.4156,1.5387,0.0206,0.0141,1.07,0.1245,0.2003,0.1753,0.1228,0.1183,0.0393,0.0741,0.0,12.3003,0.015,2.8612,0.4978,3.7935,8.4157,0.5632,5.2177,4.8391,1.4991,8.5769,1.17,9.9812,1.5165,30.8176,23.5048,18.4487,61.6997,100.1261,44.2455,20.7102,11.9932,0.5118,4.9851,242.3612,15.8751,2.1045,0.2006,0.177,3.5423,0.1583,7.3049,1.3865,31.328,12.0708,1.6943,6.8133,31.8373,18.4981,36.9796,7.5869,11.7723,2.3482,7.7503,0.0,298.1633000000004
CAN_C28,198.2488,19.4416,1108.1804,414.5662,446.0509,240.8118,11.5143,76.895,121.7636,60.0549,75.6916,18.1347,67.0152,74.0982,116.7048,154.6981,54.7011,32.7697,2051.8412,308.2974,226.1154,128.6085,62.0803,41.3727,2420.9215,271.4181,99.8305,14.703,43.6703,83.3735,21.9758,135.5948,183.4183,68.3761,73.3905,170.7773,132.6614,225.4664,246.5219,366.2649,102.2475,397.4824,134.6099,89.5321,0.0,3.7514,0.549,7.6966,8.5391,0.8188,1.9785,2.2284,1.2138,2.0502,1.0456,5.2969,0.6208,1.4252,9.6694,11.802,9.9484,17.2212,14.2352,90.5922,16.7234,6.5718,1.8184,1.7827,0.6726,11.8203,1.3093,1.1595,1.3732,1.3749,2.1718,0.2425,0.164,0.0643,0.4629,1.0949,0.6878,0.3076,3.1281,0.166,0.3193,0.3041,4.1583,0.0302,0.2111,0.0,1.7791,0.0023,0.1149,0.0754,0.0266,1.135,0.2964,0.025,0.4017,0.1619,0.7119,0.1277,0.5142,0.3451,0.7898,3.4717,1.6762,2.8409,53.8777,20.1181,2.2834,4.1276,0.8653,0.7983,4.3796,2.0769,0.2925,0.273,0.098,0.381,0.1279,0.3928,0.0723,0.2948,0.2772,0.169,0.9517,0.6864,0.4065,0.7725,0.0955,1.1265,0.096,0.1338,0.0,1.2883,0.0499,2.3223,2.1548,2.7433,7.059,2.8025,0.2078,1.3866,1.6753,1.1198,0.2752,1.5843,1.515,4.4011,4.0395,34.2547,8.9533,37.7582,58.1151,3.148,6.9338,0.3677,0.4396,22.9892,11.2138,14.2205,0.3169,0.2804,4.8875,0.0291,0.3861,0.3353,0.598,0.2022,0.0471,0.2811,0.2742,1.2738,0.9486,0.1951,0.617,0.1949,0.956,0.0,68.8525,0.0297,170.9575,39.7888,86.7571,62.3946,1.2917,10.7918,32.4917,11.6448,65.7396,2.3362,34.5018,4.7383,39.7692,76.7118,15.018,27.8575,586.8295,402.4695,119.9296,62.6586,12.4938,50.3932,563.5638,86.4705,15.113,1.7177,2.2446,48.9543,3.2906,16.6969,27.3118,41.5931,31.4245,4.8209,5.1556,43.37,68.0384,89.9451,47.5708,24.6226,2.4934,28.1417,0.0,1244.1173999999996
CAN_C29,75.7368,5.5069,140.9422,20.4002,10.8385,61.2789,4.1602,9.9938,32.5718,13.322,17.4116,4.8673,29.735,15.0124,28.9395,173.7434,10.3092,8.2552,74.1112,11132.7068,356.5208,121.1683,14.4067,15.2932,532.4333,420.1593,429.1417,6.808,14.7361,320.7037,77.9997,57.3144,32.2173,14.1028,58.8309,128.9637,72.094,168.2998,187.1991,337.363,60.1602,197.3719,66.9302,89.9768,0.0,0.5503,0.068,0.327,1.414,0.0861,0.1582,0.0981,0.0676,0.1052,0.0436,0.2774,0.0427,0.251,2.7255,0.4062,1.2365,1.1109,0.6795,11.2204,126.1128,0.3386,0.368,0.0978,0.5608,2.4378,6.327,31.5063,0.0316,0.0371,0.4463,0.703,0.1901,0.0847,0.5199,1.4413,0.4615,0.1348,13.0617,2.3039,4.4143,0.0403,0.192,0.3079,1.753,0.0,0.0699,0.0001,0.0019,0.0027,0.0006,0.0493,0.0119,0.013,0.0193,0.0094,0.0534,0.0244,0.0732,0.0209,0.0405,0.3687,0.1044,0.2135,1.8706,22.1485,0.1602,0.2064,0.0604,0.0821,0.2943,0.8134,0.216,0.0024,0.0032,0.1452,0.0084,0.016,0.0282,0.0237,0.09,0.0944,0.0379,0.1657,0.0717,0.0974,0.021,0.202,0.0172,0.0222,0.0,0.8131,0.0095,0.309,1.1776,0.522,2.7628,0.6163,0.1276,0.1472,0.1924,0.7635,0.3158,0.5197,0.5055,1.5971,2.0992,2.041,1.8393,3.398,513.8358,1.7988,2.3586,0.3106,0.4592,9.8572,11.3724,19.4559,0.0051,0.3333,0.4577,0.1294,0.8542,0.8838,0.9216,0.0503,0.0283,2.0058,1.1054,1.9782,0.829,0.4123,0.4905,0.2466,0.9036,0.0,55.5425,1.5297,71.2088,37.0367,33.7879,154.2671,4.7842,36.6093,77.6185,1.2609,76.744,11.8443,35.9495,36.8513,62.2374,75.7075,25.7282,23.1241,930.835,7852.4084,195.2028,58.8969,2.5549,65.0979,147.3457,1552.5123,205.0494,2.5443,0.5299,164.7285,88.9959,31.4062,90.7035,19.1938,12.4301,5.1576,1.7006,172.242,405.0014,364.5518,94.4162,107.3449,6.7961,47.6613,0.0,252.13480000000143
CAN_C30,43.1003,33.4978,83.7165,23.7877,9.0859,113.2806,4.1913,18.0824,38.8866,34.9569,36.5811,9.449,34.957,29.6456,36.1599,21.1565,11.0218,8.6163,187.9838,84.9142,3029.8788,37.7082,21.4602,7.3998,120.3479,470.7832,248.0333,31.2433,419.683,247.0706,41.4127,137.4826,27.7792,21.8039,49.1482,161.2092,75.2163,76.6244,119.8658,236.47,44.9555,113.7195,166.2628,55.1919,0.0,0.6445,0.0413,0.343,0.2677,0.0094,0.7917,0.3467,0.2921,0.5923,0.1312,0.7889,0.1852,0.3108,0.5694,0.8437,0.3593,1.3998,0.5605,1.7146,10.4893,70.1047,1.4949,0.3091,0.0817,1.4942,1.9837,8.6481,0.7774,3.8796,0.6626,2.8416,0.0964,0.0961,0.1257,0.3842,0.4213,0.1965,1.2543,0.2689,0.5074,0.0833,0.1276,0.0292,0.3461,0.0,0.0984,0.0166,0.003,0.0201,0.002,0.2534,0.0287,0.0279,0.0497,0.0487,0.1414,0.0583,0.1831,0.0842,0.1345,0.1046,0.1519,0.6706,0.3583,0.41,42.083,11.0311,0.148,0.0471,0.2259,1.3304,0.5207,0.2859,2.905,0.9634,0.2546,0.0428,0.0795,0.0521,0.1926,0.2557,0.086,0.7968,0.605,13.8678,0.0474,0.2141,0.1217,0.0427,0.0,0.0895,0.0729,0.0235,0.0587,0.0288,0.5629,0.0756,0.0061,0.0644,0.0321,0.1292,0.0447,0.1513,0.0684,4.5975,1.1886,1.1575,1.2134,0.2601,7.571,44.4452,3.3952,0.0178,0.0156,1.1695,0.8572,3.5352,0.0235,2.4225,0.0503,0.3397,0.1918,0.0667,0.0401,0.0048,0.0166,0.0253,0.8158,0.0507,3.4816,0.0202,0.0795,0.0147,0.0725,0.0,1.6629,0.4444,6.6861,0.4717,0.5478,5.0435,0.3446,2.2513,2.5601,30.0089,4.6025,1.3142,2.6874,0.8213,3.0699,5.1829,1.5512,1.063,12.7496,33.4356,2510.3078,2.2318,3.913,1.2773,8.9055,20.4138,61.0955,50.8257,55.8372,23.8146,30.334,2.7009,1.4576,1.476,1.5839,2.7853,1.0958,15.2177,4.7028,973.9365,1.3698,4.8568,1.2947,4.6065,0.0,2115.8066999999965
