,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_C21,25.3227,12.936,4.718,3.8381,1.7427,66.3259,4.4877,3.9618,12.0936,1.4378,15.1393,433.2041,8.7131,2.3332,6.5909,5.2341,4.0847,2.5772,5.4824,10.2553,3.294,6.166,4.3628,0.5507,24.6017,10.1513,4.8823,0.5908,1.3612,1.0981,0.3735,5.8281,3.4199,1.63,1.839,5.1263,7.0063,6.4549,1.7859,885.8114,20.4471,412.6508,3.4519,3.7305,0.0,0.0305,0.0003,0.0131,0.0083,0.001,0.0864,0.073,0.0083,0.0451,0.0115,0.137,0.0391,0.0528,0.0378,0.029,0.0128,0.1095,0.0286,0.063,0.0245,0.0005,0.0091,0.0225,0.0045,0.0526,0.0235,0.0064,0.0031,0.0023,0.0064,0.0013,0.0059,0.0018,0.0044,0.0146,0.005,0.003,0.0306,0.0073,0.0058,0.0033,0.0339,0.0001,0.004,0.0,0.0666,0.0001,0.0014,0.0043,0.0006,0.0918,0.0186,0.0179,0.1098,0.0134,0.5311,1.3067,0.0341,0.0131,0.0331,0.0264,0.0447,0.0319,0.0648,0.0352,0.019,0.0434,0.0063,0.0113,0.0611,0.268,0.0045,0.0002,0.0037,0.003,0.002,0.009,0.0087,0.0056,0.0068,0.0048,0.003,0.0504,0.0053,0.0856,0.0337,0.8366,0.0036,0.007,0.0,0.0213,0.0006,0.0048,0.0018,0.0008,0.0597,0.0141,0.0009,0.0145,0.0048,0.1088,0.5609,0.0142,0.0058,0.0086,0.0132,0.1247,0.0233,0.02,0.0466,0.0047,0.0133,0.0049,0.001,0.0307,0.0211,0.0044,0.0002,0.0013,0.002,0.0004,0.004,0.0013,0.0017,0.0001,0.0031,0.0072,0.0077,0.0073,0.0212,0.002,0.0841,0.0028,0.0029,0.0,2.4463,0.0044,0.2765,0.1772,0.0726,3.6255,1.1373,1.3159,2.7464,0.3961,4.8258,25.2513,2.1983,0.46,1.0742,1.4193,2.4943,0.6619,1.8082,1.7624,0.7463,1.6039,0.1298,0.0516,4.6007,1.8581,0.2415,0.039,0.12,0.0623,0.0549,0.4708,0.3534,0.1719,0.0757,0.1288,0.6914,2.8097,0.3471,7.4429,0.4482,70.4689,0.1673,0.4201,0.0,31.009799999999764
CAN_C22,62.2658,7.5699,24.8702,45.3658,15.7021,479.0468,109.4528,51.9546,244.2886,17.8077,289.5207,43.9729,369.8026,51.0707,28.0494,66.3412,40.3466,71.2438,102.7755,1118.1905,21.0897,249.2183,58.6848,6.2146,886.9968,328.1866,149.5846,6.3683,7.339,28.5359,4.4655,58.514,26.7529,11.885,12.1362,62.6879,35.9194,12.4293,13.3933,37.5004,46.3748,53.5456,38.4577,22.8323,0.0,0.1495,0.002,0.0883,0.0587,0.0066,0.4791,0.5008,0.081,2.3933,0.0563,0.9261,0.0402,0.657,0.9166,0.1477,0.1613,0.5572,0.4155,0.4591,0.2467,0.0013,0.1632,0.1791,0.0501,0.3336,0.3577,0.1084,0.0167,0.0124,0.0431,0.0214,0.0243,0.0505,0.0196,0.165,0.0627,0.0836,0.4103,0.0967,0.0663,0.0652,0.081,0.0009,0.0532,0.0,0.168,0.0023,0.0181,0.1608,0.0065,3.1214,0.5645,0.1743,8.3007,0.1009,1.9469,0.398,1.7713,0.3405,0.2069,0.936,0.7547,0.8365,1.9362,3.8919,0.156,0.9027,0.1127,0.1412,5.1129,3.4093,0.1847,0.0023,0.0107,0.0785,0.0602,0.1453,0.4863,0.0829,0.0544,0.1506,0.0212,0.4445,0.1872,0.6418,0.2009,0.42,0.0595,0.1299,0.0,0.4945,0.003,0.0468,0.0945,0.0045,3.1262,0.7819,0.0194,1.5926,0.1208,0.8114,0.0089,1.3566,0.2717,0.1005,0.6576,3.1157,1.7491,0.5426,8.7027,0.1165,1.5551,0.0263,0.0384,3.315,1.5213,0.9643,0.0187,0.4659,0.0688,0.013,0.5962,0.0595,0.0119,0.0209,0.0713,0.0674,0.4588,0.4941,0.0919,0.0638,0.1993,0.0544,0.2365,0.0,17.6258,0.1094,7.2043,8.4257,1.863,129.2517,23.168,17.5645,150.8084,2.6137,85.4143,9.9531,130.1438,16.4393,22.046,47.7262,74.3591,23.7562,95.1815,404.4244,31.5475,81.6383,0.2628,3.1822,222.2901,191.5263,18.1578,0.4651,0.7508,3.6838,14.4183,36.6525,24.3094,12.849,1.8734,5.4211,11.3186,25.8465,18.8953,86.1045,14.0588,72.2648,3.32,12.7335,0.0,409.6345999999996
CAN_C23,71.7254,12.4769,20.1263,35.4554,47.7706,196.4959,10.1673,35.7276,46.9279,21.235,106.1808,23.7257,60.7752,747.5348,218.9381,52.5797,12.4997,20.967,17.1439,324.8027,47.4726,25.0037,11.3823,2.9235,1795.0698,47.6278,70.5188,5.9744,24.4245,5.4886,2.2081,43.2558,4.4504,3.9075,4.3993,15.7888,15.5906,8.6176,19.5224,39.5189,13.8193,25.0473,2.9468,8.399,0.0,0.0941,0.0016,0.0988,0.0644,0.0065,0.1624,0.1958,0.0273,0.0819,0.072,0.49,0.0146,0.1906,0.5983,0.2365,0.0703,0.3182,0.1514,0.217,0.1231,0.0007,0.0335,0.1867,0.0352,1.9563,0.121,0.0315,0.0127,0.0065,0.0333,0.007,0.0193,0.0065,0.0083,0.0271,0.035,0.0854,0.0966,0.0262,0.0308,0.0137,0.0453,0.0005,0.011,0.0,0.2247,0.0003,0.0115,0.0519,0.0039,0.3407,0.0692,0.145,0.1574,0.0263,0.3544,0.0606,0.167,1.7675,0.3212,0.2377,0.3017,0.2315,0.2854,0.4252,0.032,0.1638,0.1314,0.0303,6.8791,0.371,0.0645,0.001,0.0046,0.0083,0.0037,0.0522,0.0126,0.0247,0.0103,0.0107,0.0131,0.0534,0.0263,0.1379,0.0354,0.1178,0.0372,0.0823,0.0,0.0268,0.0083,0.017,0.0129,0.1022,0.1901,0.0263,0.0026,0.0283,0.022,0.0872,0.0064,0.046,0.4587,0.0233,0.0616,0.3068,0.0757,0.0561,0.1727,0.0172,0.0581,0.1026,0.0085,1.746,0.0773,0.0376,0.0003,0.0063,0.005,0.0035,0.0448,0.0066,0.0027,0.0003,0.0063,0.0103,0.0124,0.0168,0.0149,0.0068,0.013,0.0044,0.0132,0.0,7.2264,0.1047,5.8232,3.5806,1.6033,36.3257,10.6641,10.4045,8.9344,2.4654,32.021,3.13,17.9549,126.5103,20.3793,14.6474,19.6916,22.9633,19.0474,43.3897,2.6261,13.8627,3.1405,2.1594,463.7252,14.6191,8.5908,0.7169,5.2568,0.6555,1.4845,14.0063,1.1708,5.794,1.5085,2.3014,2.6051,12.5045,6.2012,48.8023,5.4286,32.1843,1.1858,6.6879,0.0,145.9217000000003
CAN_C24,10.4041,5.0006,87.9525,68.7284,88.716,10.3351,8.1275,15.8099,20.3724,0.0744,54.8786,0.5961,43.0108,57.3542,4221.3338,2940.6656,97.1011,637.5791,1097.0461,2239.3291,334.9134,567.0144,3.7526,0.7755,854.4411,49.6053,34.7508,9.8808,0.047,8.0711,0.1773,3.6994,4.9363,0.397,0.0,1.1917,0.2228,12.4767,19.3411,0.6768,23.2518,53.7399,2.9225,7.1382,0.0,0.0023,0.0002,0.1547,0.0578,0.0131,0.0368,0.0109,0.0238,0.0566,0.0273,0.1744,0.0036,0.1252,0.4617,4.6879,2.1115,0.4243,1.6771,1.7842,0.4229,0.0013,0.1738,0.1154,0.0279,2.5259,0.1405,0.0292,0.0032,0.003,0.0171,0.0051,0.0138,0.0002,0.0014,0.0,0.0015,0.0086,0.0096,0.0026,0.0023,0.001,0.0003,0.0,0.0012,0.0,0.0349,0.0,0.0795,0.0144,0.0197,0.396,0.1226,0.0121,1.3608,0.012,13.7908,0.2803,1.3187,0.6374,93.4432,35.8197,11.1328,21.0766,12.5242,7.0048,1.6905,7.2493,0.406,0.0343,8.8019,0.4359,0.0547,0.0015,0.0048,0.0467,0.0019,0.0019,0.0526,0.0369,0.004,0.0,0.0068,0.4002,0.1328,0.3177,0.0474,0.0089,0.0211,0.0164,0.0,0.0081,0.0006,0.0274,0.0179,0.0992,0.0083,0.0151,0.0023,0.0233,0.0011,0.0619,0.0001,0.2447,0.1521,6.3203,3.6484,0.8683,1.9074,1.3119,1.3549,0.2392,0.5333,0.0019,0.0542,3.9821,0.0818,0.0107,0.0,0.0053,0.0015,0.0001,0.0071,0.1892,0.0003,0.0055,0.0,0.052,0.0031,0.0127,0.0141,0.0,0.0001,0.0003,0.0015,0.0,3.4754,0.0,43.7311,8.4881,2.7084,226.1396,8.4317,13.1761,43.6157,0.0,71.0485,0.0,66.9301,13.5505,2444.0414,1611.102,514.8714,751.2919,767.0188,747.3443,159.9382,345.5162,9.3443,7.1509,106.4175,46.3434,13.2132,0.0,0.0751,1.3215,0.0857,3.495,23.5492,20.4247,1.5012,0.0533,17.1619,9.4711,8.8051,21.4108,1.7967,5.3617,8.2845,4.7143,0.0,1559.6179999999938
CAN_C25,172.9591,8.8837,92.8966,32.8631,34.8379,368.0969,17.1152,63.808,71.0871,12.1849,85.0617,9.0785,80.2022,55.4862,405.7223,653.8543,60.5156,110.501,569.7828,795.7371,162.923,156.2258,41.7784,17.7303,2126.5677,184.5689,42.5882,2.5469,8.8983,8.9853,3.3472,10.9004,24.298,16.0896,30.3536,100.3219,125.272,77.8049,67.7516,157.3123,70.2583,106.2517,12.1271,20.1123,0.0,0.1703,0.0046,0.4176,0.4699,0.0249,0.2676,0.2821,0.2517,0.1202,0.1469,0.4489,0.013,0.1992,0.6839,2.8635,1.498,0.7107,0.7233,2.457,0.8346,0.0076,0.2323,0.4296,0.0733,3.7148,0.2632,0.12,0.0373,0.0266,0.0683,0.0163,0.0364,0.0086,0.0476,0.1353,0.0918,0.0475,0.2903,0.0873,0.0933,0.0286,0.1025,0.001,0.0216,0.0,0.2112,0.0022,0.1227,0.1358,0.0279,0.6793,0.0873,0.1623,0.2409,0.1979,1.4009,0.2062,0.2918,0.2493,16.5797,5.2523,0.7119,1.265,4.3905,3.496,0.7146,1.3776,0.2881,0.5001,4.3829,1.1488,0.1927,0.0093,0.0603,0.0864,0.0134,0.125,0.0371,0.0367,0.0212,0.0222,0.0902,0.0984,0.1128,0.4286,0.0702,0.2707,0.0306,0.0599,0.0,0.4685,0.0098,0.2154,0.1447,0.0693,1.0311,0.282,0.0585,0.0855,0.459,0.3878,0.0077,0.6813,0.3296,0.7497,4.282,2.1842,2.2661,2.1462,6.8868,0.3568,1.1582,0.0995,0.2464,7.1779,2.1561,0.703,0.0022,0.0426,0.1013,0.2233,0.2226,0.1148,0.1285,0.005,0.6505,0.1686,1.1486,0.7422,0.1706,0.0895,0.074,0.0824,0.3087,0.0,13.986,0.344,10.4396,5.5729,2.8641,73.4153,10.37,20.447,36.6416,1.0811,43.8605,1.1846,37.8896,14.5374,113.179,206.181,102.9481,51.4947,151.0291,366.7456,44.4246,51.0178,0.6006,2.7638,323.3807,48.7522,10.7681,7.7541,1.8951,1.4675,3.3239,10.3093,14.8462,8.8806,3.2364,1.0176,3.8542,12.7084,9.3051,56.2394,5.1964,16.7182,5.9526,10.6975,0.0,530.6812999999994
CAN_C26,41.4015,6.0142,80.4561,12.1075,48.8013,59.3615,11.6479,38.0349,83.0611,8.6592,113.748,6.5492,18.4028,30.3167,40.4291,37.3903,1831.0075,38.7715,45.098,340.0183,65.093,39.626,14.3011,10.6823,288.0955,62.7779,32.7563,2.1772,3.6943,2.9467,4.3097,14.7981,127.0945,259.1043,24.0706,55.273,27.9269,25.6352,27.3248,276.1195,30.9258,675.1329,6.3784,12.7828,0.0,0.3158,0.0388,1.9358,0.5039,0.0614,0.6021,0.3758,0.0739,0.3565,1.1982,1.0915,0.0483,0.3776,1.0257,2.141,0.8457,70.2977,4.5334,3.9167,2.3739,0.0137,0.5289,3.5566,0.5211,2.7004,5.2231,2.5596,1.0803,1.237,2.4757,0.4771,0.2956,0.0879,1.999,8.1274,1.515,0.3642,9.0936,1.54,2.4851,0.8211,0.2245,0.0227,0.3119,0.0,0.0441,0.001,0.0441,0.0799,0.0036,0.472,0.0972,0.0693,0.2687,0.2006,1.1519,0.3205,0.3499,0.2594,0.6124,1.0112,23.2288,5.9528,6.5941,2.1303,0.3059,2.1586,0.9771,0.9706,0.7986,2.6721,0.3219,0.0128,0.0217,0.4981,0.1134,0.211,0.4548,1.7621,1.9196,0.5474,0.2116,2.4084,0.4672,2.5788,1.389,14.9148,0.5315,0.7696,0.0,0.0179,0.0013,0.0099,0.0038,0.0018,0.0526,0.0267,0.0018,0.0136,0.0133,0.0305,0.0135,0.0326,0.0121,0.0145,0.1486,73.0625,0.464,0.2055,0.871,0.0305,0.1961,0.0081,0.0068,0.2651,0.6042,0.0333,0.0008,0.0039,0.013,0.0097,0.0129,0.0245,0.1629,0.0021,0.033,0.028,0.0622,0.0891,0.0445,0.0199,0.1292,0.0085,0.0108,0.0,1.2633,0.0105,0.6009,0.2034,0.1973,16.0899,11.1392,6.6902,23.3159,1.117,26.4766,0.3524,14.4789,8.1629,17.8691,29.9724,1142.8287,40.4554,65.5478,114.6717,85.7509,32.1886,0.565,0.5116,56.8891,58.1235,2.1594,0.2069,0.177,1.2989,0.1055,11.2237,31.3258,51.8048,16.5682,10.5204,1.9436,85.0392,15.6233,84.4335,11.3273,34.3056,1.1609,17.8848,0.0,881.6597999999981
CAN_C27,73.7001,6.9664,29.22,25.3413,19.2221,50.7708,9.5393,15.0852,50.5517,4.9919,15.9567,4.7891,9.5203,12.2068,107.2283,78.4056,75.052,188.6449,88.0305,253.291,13.6389,24.0908,29.2437,6.7677,461.8713,34.8968,15.421,3.8017,2.7435,2.9204,0.7573,16.5425,12.3125,78.6367,16.4147,32.3488,46.6325,30.2059,60.962,30.7173,39.0013,82.152,11.3924,21.6295,0.0,0.0893,0.0079,0.4174,0.2015,0.0125,0.1957,0.1914,0.0488,0.1171,0.1265,0.2653,0.0102,0.0952,0.4666,0.7343,0.3326,1.4809,2.6809,3.2258,1.0098,0.0095,0.0804,0.4759,0.0649,1.9432,0.6242,0.0757,0.0474,0.0244,0.0745,0.024,0.0334,0.0107,0.4595,0.2219,0.0867,0.1059,0.4736,0.143,0.0701,0.0345,0.0862,0.002,0.0157,0.0,0.0856,0.0002,0.0379,0.0186,0.0028,0.1675,0.0425,0.0326,0.1936,0.0361,0.2415,0.0616,0.1048,0.0594,0.4944,0.4904,0.4855,3.7295,2.5477,1.7849,0.1346,0.4146,0.5262,0.0665,3.165,0.7933,0.1401,0.0012,0.0074,0.0376,0.0128,0.0542,0.0167,0.0444,0.0314,0.0209,0.0406,0.081,0.0877,0.2774,0.0487,0.1432,0.0147,0.0435,0.0,0.0342,0.0185,0.0359,0.0618,0.0059,0.1029,0.0833,0.006,0.0464,0.0774,0.0531,0.0084,0.2133,0.0372,0.1851,0.6412,7.6863,7.469,1.8773,8.7354,0.4094,0.4261,0.0353,0.0206,2.8117,1.2479,0.0572,0.0004,0.0434,0.0192,0.0078,0.0149,0.0465,0.7755,0.0066,0.0209,0.1844,0.0415,0.1421,0.146,0.0175,0.0992,0.0168,0.0192,0.0,10.3061,0.0333,4.062,1.8599,1.2407,9.9039,3.2897,15.1599,9.8901,0.5014,11.5977,0.3961,12.0107,2.157,43.9663,40.6821,66.5889,72.5701,101.6705,51.4926,17.3677,15.1854,0.2702,1.5884,186.3385,18.3882,2.6152,0.5279,0.2349,0.8952,0.1959,6.1069,1.6056,11.169,2.2392,1.1101,2.0113,11.2326,7.5009,31.8473,6.4354,5.4873,1.222,9.2363,0.0,176.1733000000004
CAN_C28,161.7836,20.3427,246.2565,137.2584,67.8945,235.9286,23.6086,51.9339,55.1677,17.2154,62.9057,11.2417,46.2979,63.0273,117.5798,206.5445,41.9235,80.9691,695.9912,515.1305,78.9042,117.0997,136.559,15.1903,916.7212,110.038,24.8983,6.9491,8.1629,6.2418,2.0481,11.4847,49.2316,11.7799,24.928,61.2168,82.5053,54.5127,80.6049,99.5325,50.7394,109.2332,31.8991,25.5837,0.0,0.4813,0.0256,2.1754,0.9866,0.1172,0.5424,1.0283,0.2694,0.4797,0.7369,1.1803,0.0316,0.366,1.9798,3.8352,1.2416,1.6739,2.2425,15.2098,5.5081,0.0252,0.3369,1.591,0.3416,5.5817,0.9334,0.3383,0.2036,0.1496,0.1043,0.1128,0.0573,0.0168,0.2439,0.3065,0.2137,0.1552,1.0149,0.3722,0.4113,0.0942,0.8319,0.0055,0.0293,0.0,0.661,0.0011,0.3234,0.1113,0.0202,0.6986,0.1908,0.1043,0.5235,0.1607,0.8791,0.158,0.5465,0.2645,0.9049,2.6919,0.6398,1.094,11.5468,3.2265,0.5826,1.2964,0.398,0.423,3.06,0.9758,0.138,0.0048,0.0329,0.0721,0.0137,0.1067,0.0296,0.0408,0.0248,0.0237,0.2368,0.0848,0.0549,0.8816,0.0768,0.2363,0.0151,0.0747,0.0,0.2106,0.0463,0.1304,0.4495,0.0307,0.6223,0.3314,0.0643,0.1696,0.6204,0.2833,0.0148,0.5578,0.2216,0.443,2.3551,2.7757,2.3205,5.2494,5.618,0.6189,1.4671,0.14,0.176,4.1925,1.7535,0.5345,0.0014,0.096,0.1405,0.091,0.101,0.0759,0.0622,0.0028,0.2237,0.1349,0.41,0.5118,0.179,0.0573,0.047,0.121,0.2018,0.0,56.4076,0.1179,37.5011,20.0385,11.7175,39.0606,6.1181,12.8329,42.1329,0.7349,45.1497,0.6132,36.3541,7.5133,39.3631,93.3988,50.3525,34.6995,305.7151,254.6271,40.4922,53.5051,0.379,5.3807,357.7562,39.1046,10.952,2.7398,0.8785,2.4281,1.7295,8.7515,13.2736,8.9516,4.6304,0.7448,5.1356,9.8052,19.2336,47.3959,11.7191,8.5935,2.7985,15.318,0.0,448.21139999999934
CAN_C29,279.7535,34.5867,123.6162,89.1964,44.4788,442.4542,135.4711,123.8593,315.6041,37.5035,218.0924,65.0417,154.9488,90.7867,214.9348,192.8254,140.2227,127.2592,207.3095,6698.5543,102.7615,169.7025,47.4231,12.9911,879.0628,590.5399,215.4516,9.376,45.087,16.0983,5.9136,180.564,46.1291,58.3973,33.3858,98.0269,90.6215,51.6856,76.879,309.2892,83.6446,265.9461,27.7945,62.2984,0.0,0.5811,0.0118,0.5329,0.3111,0.0247,2.3914,1.3268,0.1883,1.186,0.2518,1.6214,0.0994,0.6052,1.0887,1.0357,0.4504,3.8118,1.5024,2.9423,2.7781,0.0152,0.2263,0.929,0.3743,1.9554,1.3701,0.5946,0.0949,0.0817,0.2229,0.0514,0.1855,0.0377,0.2847,0.5235,0.2288,0.1255,1.0933,0.3125,0.3531,0.1013,0.2269,0.0042,0.1351,0.0,0.393,0.002,0.0692,0.1111,0.0106,2.3468,0.4685,0.5167,3.2457,0.3595,1.6118,0.7933,0.7009,0.3074,1.6826,1.2348,1.4821,2.1036,3.193,25.8734,0.5709,2.1068,0.3612,0.3002,2.749,9.8511,0.4201,0.0091,0.1172,0.1144,0.046,0.1869,0.2511,0.136,0.1308,0.1295,0.138,0.5298,0.1556,1.1918,0.3972,1.0249,0.0723,0.1961,0.0,0.4089,0.0163,0.073,0.2745,0.0203,1.6199,0.5439,0.0341,0.4808,0.1202,0.647,0.1392,0.377,0.2954,0.5656,0.7375,5.9495,2.974,1.2576,33.3822,0.2783,0.5179,0.1112,0.0502,1.7673,1.7496,2.2826,0.033,0.1868,0.1074,0.0223,0.2146,0.0901,0.2789,0.0111,0.1557,0.136,0.2331,0.3959,0.1709,0.1041,0.1358,0.1006,0.1745,0.0,71.4481,2.2058,39.1647,32.2747,7.2014,156.7679,34.6437,91.7902,133.911,10.1284,108.4494,8.6515,57.0188,38.7156,91.6698,97.7568,227.7523,70.3328,695.1247,6228.3282,173.404,90.8009,3.8349,38.4426,254.0593,1406.5055,199.6962,1.7695,3.777,22.9341,54.7945,45.1026,118.4308,16.2347,4.6482,4.5066,10.498,71.0852,136.5282,300.0814,62.9375,78.5799,26.6127,33.3052,0.0,756.1655000000009
CAN_C30,105.8122,108.4743,19.7765,9.2702,4.1201,55.1302,6.1238,7.0792,30.1779,2.97,16.6265,4.5981,14.1131,8.5672,36.9249,55.7188,16.8771,12.8238,71.3867,173.1538,1296.6439,41.8877,8.5619,3.6853,362.5938,79.833,48.6838,135.2227,510.5207,28.5903,10.5213,46.8657,6.7916,3.9407,15.0527,28.8141,22.2997,18.9077,27.6847,698.5994,16.315,31.3047,38.3899,15.4852,0.0,0.0377,0.0007,0.0531,0.0228,0.0035,0.1001,0.066,0.0319,0.0457,0.0323,0.0899,0.0056,0.0351,0.0805,0.0862,0.1215,0.2761,0.0846,0.2139,0.7072,0.4775,0.0689,0.0646,0.0159,0.4296,0.0968,0.093,0.0067,0.0637,0.0244,0.0044,0.0091,0.0021,0.0189,0.0406,0.0267,0.0179,0.1788,0.0326,0.0275,0.0104,0.0203,0.0002,0.0098,0.0,0.0411,0.0301,0.0225,0.0329,0.0051,0.1743,0.0338,0.0654,0.1215,0.0576,0.3849,0.4487,0.1393,0.0513,0.217,0.7483,0.1782,0.2636,0.7314,1.3859,23.2796,8.6959,0.0858,0.1246,0.6563,0.5243,3.3373,0.1205,6.4136,0.2219,0.0078,0.0233,0.0234,0.0238,0.0304,0.0564,0.15,0.7458,0.429,2.2775,0.2006,0.19,0.1223,0.0169,0.0,0.0603,0.0123,0.0237,0.0146,0.0069,0.1462,0.04,0.0065,0.0243,0.0473,0.0621,0.0555,0.0757,0.0321,0.0433,0.434,0.4518,0.2555,0.2004,4.302,3.3293,0.1211,0.0126,0.0251,0.7281,0.25,0.0872,0.0008,0.3633,0.0108,0.0243,0.1393,0.0113,0.0149,0.0007,0.0778,0.0191,0.1262,0.0826,0.0359,0.016,0.015,0.0098,0.0347,0.0,2.1379,0.2497,1.5211,0.7673,0.4325,9.8062,1.8789,4.9708,6.2754,0.4408,6.3251,0.3153,4.8025,1.9521,5.8327,17.9873,13.9453,5.1218,19.0572,74.1084,630.9551,5.3514,0.4219,0.665,38.5693,14.6634,17.7493,30.4734,52.5549,1.313,5.2367,1.6156,2.4824,1.7632,0.9583,0.506,4.594,5.5223,2.4602,303.0744,1.2566,2.1948,3.0826,2.6235,0.0,512.2535999999974
CAN_C31T33,348.09,25.7478,110.6505,35.0644,77.8799,303.9305,69.2121,332.7823,474.4255,39.0614,285.2237,36.3163,131.9732,258.4087,226.2187,217.632,129.0442,74.0495,142.5104,364.9047,39.8282,277.5422,67.7146,40.2602,313.6661,475.8817,55.5591,11.2347,20.8838,22.5109,11.2833,27.4941,59.4863,38.5867,50.4061,280.0081,193.3038,112.3876,86.0837,276.6205,182.626,326.7155,61.675,107.7838,0.0,0.0437,0.0024,0.0861,0.0323,0.0031,0.1197,0.0961,0.2607,0.4955,0.0483,0.138,0.0103,0.0631,0.2499,0.1455,0.0828,1.8166,0.203,0.2866,0.1128,0.001,0.238,0.1665,0.0308,0.6288,0.2818,0.103,0.0333,0.0361,0.0873,0.0221,0.0242,0.0137,0.0724,0.2314,0.0894,0.0358,0.3773,0.0813,0.0834,0.0474,0.0274,0.0015,0.0403,0.0,0.0497,0.0006,0.0609,0.1159,0.0043,0.5793,0.1227,1.5428,1.5185,0.0263,0.4953,0.0845,0.147,0.1219,0.4525,0.4501,0.7578,0.3452,0.6437,0.5979,0.1721,1.4843,0.1648,0.0745,2.4976,0.7265,0.0923,0.0061,0.0298,0.0316,0.0165,0.0782,0.1482,0.096,0.0615,0.0744,0.1586,0.1763,0.0644,0.3181,0.1788,0.528,0.0477,0.3998,0.0,0.0164,0.0006,0.0088,0.006,0.0016,0.1128,0.1599,0.0264,0.1735,0.0075,0.1045,0.0072,0.052,0.0459,0.0456,0.083,2.063,0.1476,0.071,0.2228,0.0263,0.518,0.0033,0.013,0.1795,0.3706,0.0659,0.0122,0.0113,0.0283,0.0022,0.04,0.0231,0.0061,0.0027,0.0529,0.0466,0.0416,0.0791,0.0649,0.0373,0.2901,0.0603,0.0457,0.0,3.7628,0.0848,0.6879,0.8035,0.3281,10.0845,6.6019,122.6114,50.9622,0.2711,8.8067,0.3333,13.6255,6.1162,9.0645,10.4373,39.9411,10.1568,25.0992,29.6287,5.2048,101.7299,0.1285,1.0945,241.0561,38.1319,3.7758,0.0755,0.138,1.8555,0.5268,13.2594,7.3206,3.9128,2.5113,2.8342,10.7546,17.047,4.9952,39.6242,11.8139,107.7973,4.4764,19.9061,0.0,268.09750000000133
