,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CHN_C30,1.3723,3.7491,0.0321,0.0405,0.0026,0.0986,0.0153,0.0403,0.1602,0.0204,0.0428,0.015,0.0459,0.0469,0.0685,0.0012,0.0559,0.0245,0.2297,0.0157,17.7418,0.1102,0.0276,0.0193,0.001,0.6017,0.334,3.3867,2.9159,0.4081,0.122,0.5216,0.0515,0.0016,0.0751,0.1639,0.1365,0.1233,0.3672,4.3229,0.0854,0.28,0.6883,0.1738,0.0,86.7207,217.1727,57.8632,23.4291,0.0327,14.7452,8.1842,10.0327,8.8613,30.0137,36.3384,6.0493,11.1793,6.6954,52.6762,14.0515,49.5731,33.4962,94.8823,1539.5116,5218.153,129.0939,23.5845,66.0218,29.3854,215.3762,867.0868,620.9318,641.5194,75.2851,45.7427,1.6341,14.0771,20.2954,0.1075,20.3618,4.1677,78.9016,20.3214,42.4828,27.1543,7.1102,1.1504,32.5614,0.0,0.1386,0.0947,0.0,0.0109,0.0005,0.009,0.006,0.0312,0.0023,0.0214,0.0,0.0,0.0932,0.0,0.0414,0.24,0.0087,0.0253,0.2829,1.5818,56.6354,13.031,0.0355,0.01,0.0923,0.1297,3.517,0.116,13.0846,0.0599,0.0,0.0109,0.0047,0.0,0.0,0.0,0.0,0.8241,0.6608,26.1769,0.0,0.0913,0.2447,0.0,0.0,0.0055,0.0509,0.0,0.0134,0.0,0.0088,0.0136,0.0003,0.0291,0.0006,0.0207,0.0,0.0109,0.0498,0.0395,0.0848,0.535,0.1296,0.0017,24.4007,17.7386,0.0389,0.0,0.0,0.0011,0.0468,0.0085,0.0016,2.7429,0.0,0.0073,0.7931,0.0006,0.0,0.0,0.0,0.0035,0.01,0.0119,0.1432,0.0,0.0,0.0048,0.0145,0.0,0.0,0.2401,0.1437,0.0,0.0,0.0,0.0,0.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561,0.0,0.0,3.9558,1.2321,281.6027,0.0,0.0,0.1931,0.0947,0.2755,3.3218,18.2404,3.9307,0.3868,4.2035,0.0,0.0,0.011,0.0,0.0,0.0,0.4073,0.2288,101.5327,0.0,0.9187,0.1754,0.2898,0.0,1036.2775999999983
CHN_C31T33,14.6383,2.33,27.2447,2.0885,5.2237,5.9119,2.0272,6.4729,11.5902,0.9803,4.8789,1.8889,4.1112,4.0492,9.4144,6.2555,4.2033,2.5548,3.7171,5.1492,2.7298,9.43,2.3725,1.9684,7.196,16.0694,2.7991,0.8242,0.5195,7.7489,1.8216,2.477,5.4444,6.066,7.7449,9.3818,5.8869,22.4001,21.3296,21.8562,11.949,34.9469,11.2747,7.3509,0.0,185.1063,32.8597,357.9034,180.3323,36.9457,206.4254,406.5152,107.6269,260.7431,55.0917,184.3979,53.3894,160.2731,369.76,466.5742,264.0194,247.5586,247.9433,430.3482,136.5929,59.4103,966.1725,117.2597,195.8713,792.299,630.7892,155.7187,32.5946,13.2751,23.3716,19.3278,145.4788,121.9142,54.1046,75.4436,246.4353,149.0054,1505.3884,373.5746,694.314,884.3479,131.0894,25.9022,389.5831,0.0,0.0708,0.0004,0.1559,0.3829,0.0102,0.5326,0.7865,0.1577,0.3712,0.0621,0.8265,0.0699,0.4099,0.3587,1.0535,1.9783,0.6932,0.4228,1.8427,13.9679,0.9451,21.3441,0.6605,0.0776,0.6912,1.0355,0.5303,0.0656,0.2123,0.0916,0.004,0.6038,0.4278,0.4501,0.0712,0.2649,0.4956,0.4822,0.247,0.6526,0.747,1.5539,0.5027,1.1845,0.0,0.0007,0.0001,0.0969,0.0058,0.0002,0.3948,1.9778,0.0255,0.3414,0.0086,0.5651,0.0046,0.384,0.3956,0.2912,0.7436,3.1665,1.4447,0.3554,1.1148,0.193,5.8906,0.0021,0.2102,1.5208,3.7727,0.7535,0.1208,0.1175,0.4416,0.0084,0.4109,0.3102,0.0094,0.0575,0.5085,0.8681,0.3765,0.9586,0.9717,0.4831,4.3562,0.7564,0.626,0.0,6.7318,0.0,0.7733,0.5053,0.1469,2.4877,22.4149,22.9429,1.8279,0.0085,14.5431,0.0905,15.7623,7.8255,2.4225,3.8469,30.3287,32.1985,85.6432,64.9996,8.515,293.882,0.2709,7.0477,526.7892,88.8737,1.0955,0.0136,0.0467,9.1629,4.4185,35.6778,1.6876,11.6204,11.0993,12.4464,10.9192,53.5853,26.0563,215.1944,62.7916,838.0492,24.2438,118.0404,0.0,1782.230199999996
CHN_D,0.0026,0.0001,0.0052,0.0025,0.0007,0.0028,0.0007,0.0025,0.0106,0.001,0.0058,0.0002,0.0018,0.0019,0.0084,0.0015,0.0007,0.0004,0.0007,0.0016,0.0005,0.0013,0.0001,0.0,0.0004,0.0134,0.0011,0.0,0.0001,0.0004,0.0001,0.0032,0.0005,0.0004,0.0001,0.0047,0.0082,0.001,0.0009,0.0067,0.0037,0.0062,0.0012,0.0024,0.0,1692.4598,89.5159,4162.2868,1910.635,70.883,1222.0001,1325.1789,409.023,1156.6422,1010.6288,7234.8294,744.9068,2775.1256,4228.5985,9579.7091,1956.2173,789.9143,735.189,2229.048,760.8158,165.6454,377.7516,2749.0044,2056.8102,2580.85,1804.0946,918.9214,163.6418,119.1433,125.9962,115.4475,671.4464,71.7558,1117.5055,21.8546,390.1487,403.5495,902.9471,139.1769,785.7002,1360.5874,513.7148,14.2031,129.1021,0.0,0.0686,0.0006,0.0282,0.0271,0.0018,0.2578,0.0737,0.0461,0.1799,0.0302,0.2411,0.016,0.1229,0.1423,0.2915,0.19,0.0598,0.0871,0.1491,0.2395,0.0197,0.0733,0.5457,0.0654,0.0312,0.4038,0.1786,0.0006,0.0008,0.0475,0.0112,0.1196,0.036,0.0468,0.0125,0.0768,0.067,0.0698,0.0292,0.1139,0.1474,0.2443,0.0219,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767,0.001,0.1146,0.0708,0.0012,0.6931,0.1832,0.13,0.5647,0.1172,0.7089,0.0567,0.3744,0.2609,0.7397,0.4305,0.4258,0.1245,0.1925,0.2315,0.0902,0.1389,1.1092,0.0414,0.1984,1.2269,0.1103,0.0259,0.0071,0.1029,0.0645,0.7227,0.1836,0.3726,0.0769,0.1653,2.3113,0.4393,0.2359,0.4367,0.4921,0.6038,0.1932,0.1718,0.0,252.16870000000108
CHN_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.9669,11.8538,132.8356,63.2216,3.5909,235.0202,106.1561,34.5591,995.4571,74.9117,290.396,36.6939,132.234,355.2416,4904.2537,136.2531,120.9484,73.66,524.0926,64.8972,35.9649,51.9765,163.1013,839.4932,823.0196,325.9272,212.2365,20.5049,8.9638,3.0671,9.2254,108.0377,38.5762,97.5575,12.7082,97.8126,63.1224,414.0204,228.059,390.698,325.1319,78.2113,3.7029,81.8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.6691,10.8705,176.0228,64.0421,7.9192,68.6442,85.9291,16.2301,33.3847,31.6485,100.5547,17.2245,41.2403,77.1786,115.8929,41.7106,41.7209,56.8273,160.9272,68.0611,14.9254,43.4953,107.3338,704.0337,270.6319,986.2711,1568.757,58.5157,44.4561,56.2916,320.8818,422.2272,131.6214,869.0016,40.0241,1042.021,5024.189,1550.7294,270.7603,1534.4976,3059.4573,847.9374,45.1146,167.8941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN_G,5.0483,1.5272,4.1657,0.9405,1.3084,7.6661,20.6391,1.7615,5.028,0.3905,3.2343,0.9023,4.757,1.4979,3.0134,4.7444,16.4622,4.2168,5.1457,21.6327,2.7359,8.3656,0.8635,0.4107,21.8455,7.6888,1.5692,0.3772,0.3654,1.1052,0.3039,4.0651,2.0509,4.2832,1.3216,2.0312,1.5821,4.6813,3.9848,8.3775,3.4494,16.2755,1.8852,2.0653,0.0,5115.799,591.786,1680.1438,1073.2034,87.9494,8341.5144,10303.5552,1222.6588,2493.1079,1458.654,4793.1163,1166.0457,2868.5242,3215.3924,4841.4034,1898.2767,6754.7847,3039.4738,4623.1335,7340.0425,775.0353,1729.9899,2023.5781,1055.354,11822.2858,4746.8441,2089.4931,478.1107,287.1473,421.2207,150.8767,3128.5034,281.7886,1019.1199,944.7786,568.0512,566.061,3087.1193,559.5546,1460.0666,936.0421,1851.4417,55.2505,503.7298,0.0,2.7095,0.0696,0.2053,0.2662,0.0219,8.4373,27.7336,1.809,2.7819,1.3573,10.4462,2.169,7.3859,2.2972,3.7927,7.1933,26.8636,20.7582,20.5835,26.4133,4.2518,11.6541,3.3933,1.2555,20.3767,12.0684,1.4262,0.1485,0.7083,0.9481,0.3868,3.7399,0.9265,4.0577,2.2933,0.9388,0.4159,2.4104,0.8638,4.9926,1.3523,16.1745,1.694,1.6085,0.0,1.0544,0.0744,0.5854,0.1602,0.1344,3.1728,9.9031,0.103,1.4443,0.234,1.8575,0.5024,1.9273,0.7327,0.6455,1.3389,80.0934,4.8545,1.5139,13.446,1.0749,2.5901,0.6314,0.1278,5.052,3.2612,1.2405,0.0363,0.3865,0.1888,0.0504,0.6817,0.2006,0.4529,0.0369,0.14,0.6613,0.5295,0.7436,0.6139,0.1394,0.8218,0.173,0.3559,0.0,17.8401,0.4941,5.6913,1.7945,1.0895,60.4029,213.3675,19.639,57.9178,2.698,44.1683,8.9813,33.724,16.8346,15.7148,30.9273,312.7547,39.5154,73.3365,214.8905,44.5735,73.6139,3.5954,4.2117,242.6433,69.3146,4.5207,1.843,0.9252,2.5557,5.4066,31.3912,20.272,46.7568,18.4322,5.4425,3.8747,35.4847,19.8114,108.2436,29.3201,160.8183,6.3921,40.4454,0.0,4560.509800000009
CHN_H49,1.2162,0.184,0.5355,0.204,0.356,1.3918,1.7498,0.4249,1.0009,0.147,0.6676,0.1351,0.7223,0.4672,1.0504,1.2336,2.2204,0.7321,1.0078,3.3555,0.5311,1.0896,0.3289,0.0528,4.7651,1.1003,3.1435,0.0522,0.0604,0.8016,0.4547,0.5396,0.2736,0.5433,0.1638,0.2907,0.3127,0.5586,0.5333,0.9608,1.5127,1.7457,0.2369,0.2802,0.0,2532.7244,251.2502,1504.3148,1256.6403,57.1649,2707.2892,2076.1913,559.2051,964.5017,1072.4175,2414.1188,404.8263,1176.0377,2489.996,3627.278,1251.7306,1625.3644,1283.5181,2254.8523,1087.7835,290.4069,636.7249,1663.1759,300.3067,5719.6215,3109.3998,2741.2587,1804.6516,563.4656,396.9429,101.0727,601.2667,92.5648,141.0194,322.6802,1274.8183,462.2691,1547.2048,1280.2639,3896.101,897.3658,398.8173,20.3474,175.0057,0.0,0.552,0.0081,0.1169,0.3017,0.0103,2.5592,2.2282,0.5213,0.9599,0.8716,2.7063,0.2909,1.5642,1.6865,1.811,1.6815,3.8711,3.2975,4.1141,4.9629,0.7696,1.9877,1.011,0.2382,4.5071,7.6904,2.4506,0.0458,0.1511,8.4871,0.0575,0.4703,0.3836,0.5298,0.3189,0.1864,0.0813,0.4169,0.1708,1.1547,1.247,1.927,0.1729,0.315,0.0,0.1792,0.0114,0.1169,0.0296,0.0416,0.55,0.9704,0.023,0.2147,0.0425,0.787,0.0404,0.3217,0.1525,0.3965,0.2676,10.1834,0.7824,0.264,1.9025,0.212,0.3567,0.2785,0.0225,1.0501,0.4702,0.1895,0.0035,0.0697,0.0284,0.0096,0.1091,0.0308,0.0685,0.0059,0.0225,0.1036,0.0925,0.1182,0.0756,0.0198,0.0939,0.0236,0.058,0.0,3.0186,0.089,1.4482,0.4017,0.2421,10.6712,15.8009,3.9856,6.9524,1.0006,7.7416,1.0573,5.5795,4.5935,3.8192,6.7566,40.4773,6.389,11.8762,23.0923,7.1585,9.5329,1.1212,0.5581,46.8349,9.6081,4.3571,0.3499,0.9151,1.0817,1.0108,4.6469,2.986,5.4213,2.8509,1.1944,0.9473,5.4698,2.7262,13.9371,4.6896,16.8902,0.8965,3.9297,0.0,902.7864999999997
CHN_H50,4.9251,0.0221,0.0327,1.6041,0.0486,0.0805,0.0926,0.0278,9.4022,0.0234,0.0469,0.01,0.0342,0.0262,0.05,0.0814,0.111,0.0368,0.0563,0.1262,0.0759,0.1339,0.0561,0.0108,9.8254,5.2907,0.1972,4.82,0.0141,5.8581,0.0262,0.0883,0.1515,0.0302,0.0221,0.0411,0.0786,0.0432,0.0732,0.194,0.2277,0.1468,0.0231,0.0441,0.0,544.4769,60.3561,193.9412,296.0718,2.7927,445.3169,434.5936,164.2167,254.4389,471.7629,663.4364,55.4115,249.7704,892.7909,1155.4424,349.0424,459.4497,282.0546,539.0542,200.7939,59.8715,167.6857,394.323,44.9647,1615.2337,926.5268,115.5168,345.9753,16.1517,89.4758,9.4832,65.3244,11.9814,69.2873,43.1591,54.5346,160.8345,217.2786,26.0456,391.0545,51.4521,105.2964,1.7191,20.8784,0.0,0.4054,0.6057,0.1784,2.3873,0.0306,1.2086,0.3883,0.0849,0.322,2.7734,6.6313,0.109,0.4173,0.5515,5.6164,1.4539,0.8696,0.6547,2.6451,7.1186,0.045,0.5286,6.2417,0.0797,0.3961,14.6389,1.5,7.9679,0.0231,12.5246,0.0019,0.0179,0.0167,0.0204,0.0113,0.0281,0.0031,0.0315,0.3714,0.6084,0.0074,0.0743,0.0061,0.0088,0.0,0.0248,0.426,0.1697,0.0045,0.0046,0.023,0.0384,0.0009,0.0148,0.0052,0.031,0.0016,0.0132,0.006,0.0365,0.0106,0.4011,0.0309,0.0104,0.0752,0.0084,0.0147,0.296,0.0017,0.169,1.6983,0.5771,0.0295,0.1555,0.005,0.0004,0.0056,0.0042,0.0027,0.0007,0.0195,0.0042,0.0038,0.0054,0.0292,0.0008,0.0044,0.0017,0.0024,0.0,0.1134,0.0035,0.05,0.0158,0.0084,0.4183,0.6216,0.1563,0.2712,0.0391,0.484,0.0413,0.2181,0.1802,0.1494,0.262,1.5905,0.2512,0.5111,0.9079,0.2815,0.4942,0.5562,0.1124,2.1088,0.6276,0.4777,0.0124,0.0066,0.0133,60.8135,0.1787,0.1336,0.2101,0.1018,2.6598,0.0255,8.908,0.4648,117.9996,2.1021,1.2631,0.0683,0.2537,0.0,5220.608500000018
CHN_H51,0.5296,0.0461,0.1611,0.0623,0.38,0.2648,0.1097,0.2054,0.5661,0.1642,0.367,0.0725,0.0997,0.1435,0.3158,0.4992,0.3673,0.1535,0.2718,0.2662,0.1702,0.2205,0.4633,0.0275,1.2481,0.8383,0.0563,0.0017,1.0681,0.3313,2.3607,0.8481,0.9546,0.2643,0.1076,0.3546,0.8911,0.2961,0.1869,0.3169,2.2231,0.1033,0.1789,0.1087,0.0,118.6308,8.9702,66.1206,48.8276,3.5237,122.6853,225.7867,32.2305,80.3876,156.0984,218.2494,41.3896,121.5772,105.8375,216.1032,77.9437,406.061,140.2794,239.2331,107.1637,51.3034,46.7498,66.573,50.462,285.0607,306.6232,42.3699,19.796,182.793,13.0113,35.5915,29.0172,17.1268,37.4956,74.8357,295.8281,50.0113,391.6694,173.8164,628.9174,147.5348,60.9442,2.1807,27.8067,0.0,0.0471,0.0014,0.1396,0.0444,0.0021,0.5664,0.1893,0.1174,0.2359,0.1641,0.6689,0.1465,0.3033,0.1906,0.24,0.4527,1.8753,0.6058,1.6909,1.1993,0.2078,0.2994,0.105,0.0902,0.4738,0.9561,0.1118,0.0038,0.0157,0.8137,0.5441,0.0452,0.5624,0.1345,0.3134,1.098,0.0633,1.3386,0.8855,1.668,0.076,0.2798,0.3447,0.3116,0.0,0.0059,0.0277,0.1444,0.0056,0.0046,0.1676,0.4727,0.0038,0.054,0.0268,0.2244,0.0017,0.1036,0.0826,0.0501,0.1867,1.6684,0.3184,0.1104,1.0992,0.4746,0.1776,0.0604,0.0092,0.1683,0.0553,0.0727,0.0379,0.2721,0.0974,0.0044,0.0503,0.1312,0.0068,0.028,0.4018,0.0126,0.6965,0.3565,0.7337,0.1148,0.0818,0.0552,0.0174,0.0,0.0926,0.0029,0.0861,0.1042,0.3684,4.2301,1.1469,1.3187,5.5656,0.297,2.2393,0.1993,3.504,1.3709,1.7611,7.0996,4.3892,0.7365,3.1016,2.5014,0.7995,3.6624,10.7469,2.241,2.2399,12.4162,6.5516,0.2115,1.1131,1.7999,6.1888,4.4845,7.6414,3.896,15.1846,25.8712,21.3014,24.4396,20.3172,37.1411,5.3717,12.8153,1.54,1.8734,0.0,2139.4984999999997
CHN_H52,0.163,0.0486,0.1258,0.0532,0.039,0.5272,0.3209,0.1945,0.4829,0.361,0.3215,0.0397,0.1807,0.1641,0.3207,0.2824,0.4551,0.1512,0.2295,0.6093,0.1427,0.2417,0.0462,0.0097,0.7207,0.6765,1.0896,0.0453,0.8728,0.0643,0.0784,0.0989,0.082,0.0978,0.0307,0.0561,0.0516,0.0963,0.1036,0.4071,0.0659,0.2983,0.0525,0.0469,0.0,804.3459,55.7245,50.0988,35.0331,7.7141,202.9363,170.3033,35.4043,76.7352,69.7932,139.8978,22.593,76.2143,152.1382,221.9829,71.3889,144.6321,94.2084,138.1324,104.6644,22.8958,42.434,135.823,22.7975,2838.768,1164.0716,224.5031,180.7511,16.0604,1048.4107,4.1191,60.2875,135.9635,39.65,22.4001,83.68,44.7654,122.0199,30.0653,132.781,27.237,32.323,10.8383,10.3956,0.0,0.0881,0.0015,0.0086,0.0282,0.0014,0.368,0.3907,0.0721,0.0985,0.1487,0.3639,0.0503,0.2407,0.1711,0.1823,0.2749,0.6711,0.5708,0.7162,0.7891,0.1345,0.3056,0.1167,0.039,0.7856,1.3464,0.6647,0.2834,0.309,0.8707,0.1515,0.0949,0.0217,0.1012,0.0518,0.0229,0.0145,0.0623,0.0364,0.1436,0.0335,0.3351,0.0276,0.0402,0.0,0.0339,0.0125,0.0217,0.0053,0.0074,0.0986,0.1823,0.0044,0.0394,0.0075,0.1401,0.0072,0.0622,0.0287,0.0715,0.054,1.8375,0.1524,0.0498,0.3657,0.0427,0.0698,0.0497,0.0042,0.1866,0.1299,0.0854,0.0057,0.1219,0.0115,0.0022,0.0194,0.0055,0.0121,0.0012,0.0076,0.0184,0.0165,0.0254,0.0144,0.0036,0.0168,0.0042,0.0103,0.0,0.7803,0.0296,0.237,0.3364,0.0386,2.1671,2.8644,0.9464,1.7215,0.2501,1.4563,0.2381,1.2279,1.0353,0.7607,1.4472,7.4877,1.1522,2.1991,4.1329,1.2805,1.971,2.5414,0.363,8.2953,12.7883,9.0609,0.9567,4.089,3.5699,2.4036,1.1783,1.231,1.1046,0.7114,0.1918,0.1236,2.7349,1.0168,4.1278,0.8949,3.4189,0.3226,0.8225,0.0,831.152399999999
CHN_H53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0022,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0002,0.0001,0.0014,0.0004,0.0003,0.0003,0.0004,0.0001,0.0003,0.0001,0.0001,0.0,49.1896,8.1533,42.2522,15.7577,0.1499,59.22,118.8037,17.5581,30.433,5.887,78.3487,67.5615,62.0927,25.6805,32.9714,35.1398,46.8229,54.6013,129.8836,19.8237,6.8435,29.8639,14.8466,11.3183,36.74,785.8866,44.5284,10.1645,1.6151,0.7204,10.3701,9.5738,94.1606,10.7919,23.2383,286.8745,17.9681,191.9004,42.3638,910.0926,211.8297,133.483,9.4395,14.357,0.0,0.0,0.0,0.0001,0.0,0.0,0.0006,0.0001,0.0,0.0002,0.0002,0.0011,0.0003,0.0003,0.0001,0.0002,0.0006,0.0008,0.0007,0.0015,0.0008,0.0001,0.0003,0.0007,0.0004,0.0003,0.0127,0.0009,0.0,0.0,0.0006,0.0076,0.0008,0.001,0.009,0.0001,0.003,0.0001,0.0019,0.0007,0.0032,0.0001,0.0013,0.0005,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0005,0.0,0.0,0.0001,0.0006,0.0002,0.0,0.0191,0.0067,0.0018,0.0,0.0004,0.0012,0.0027,0.0035,0.0002,0.0013,0.0029,0.0002,0.0038,0.0028,0.0019,0.0007,0.0029,0.0004,0.0015,0.0,1.0694999999999963
