,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CHN_G,55.0022,6.0851,42.7825,16.832,16.0636,59.0271,37.969,17.0762,33.0835,5.0746,31.1201,7.6072,46.7843,22.4914,33.8078,39.0012,101.9003,38.3097,60.7114,258.2459,28.3453,69.4485,6.3068,5.3509,547.903,54.6007,25.6341,1.7611,1.3072,20.3907,6.3262,28.5306,38.0074,134.7892,37.3114,12.7823,18.6832,53.3059,38.3429,104.3944,54.9442,251.4913,19.1678,30.8887,0.0,73255.8499,8626.8983,18889.9703,10761.0783,1298.8458,99436.5203,122927.7399,10239.3447,21921.8619,17197.5202,58657.953,22930.173,27603.633,37568.4372,47581.4239,30845.1336,86109.5378,43346.9407,55524.0375,92527.205,11371.1002,20849.2609,24105.2476,12008.2739,147861.5046,38103.7437,52850.177,4379.3199,3036.6053,9149.3943,2165.8371,29874.827,3523.5037,3808.9317,5205.6364,6641.8366,2150.9531,45386.6319,4384.0815,33240.8081,10205.6712,26072.2233,1008.2429,2748.2511,0.0,28.537,1.5334,1.0364,0.9822,0.1243,71.0695,129.6037,17.148,29.5056,7.8194,129.2487,58.6249,98.8238,29.1881,32.7557,78.3301,462.314,285.8319,336.1658,389.041,62.904,263.8216,71.8677,15.3796,292.6012,197.0951,9.457,3.558,1.2336,8.4712,8.0077,24.3515,13.6356,54.4662,23.0114,11.4596,4.6297,66.0874,45.1106,103.1995,18.0817,220.5443,21.5588,26.6914,0.0,24.8787,1.1567,13.287,12.9367,7.5983,58.5082,94.8121,3.0686,31.3384,15.1798,41.6192,16.3955,36.3124,16.5927,31.2078,39.0967,1770.2852,136.1397,74.8224,883.2535,25.0668,84.8781,22.4406,4.9143,140.0795,76.1782,53.1316,1.5298,4.3479,24.2053,1.5323,18.175,8.8844,67.1574,5.7932,3.9346,19.5965,18.4521,20.0249,23.6943,11.428,56.3073,3.5349,6.1413,0.0,159.5341,0.4685,54.7982,19.1132,20.1907,380.4136,264.9079,109.0761,274.3504,15.3732,347.1575,104.3825,288.7689,116.4138,121.6587,264.462,508.3768,243.8339,525.9312,1421.0404,222.1311,369.8994,10.7873,58.6067,1794.0181,1333.9745,35.9548,3.7481,1.1619,43.1639,20.3559,139.6121,123.735,390.5455,228.1813,44.9954,150.2355,505.2184,231.2706,1135.5428,160.4959,812.2107,18.3807,232.5176,0.0,63787.21570000007
CHN_H49,10.3647,0.8156,8.4274,3.3128,2.8864,12.0272,4.0742,4.2412,6.4843,0.9711,6.1255,1.3258,8.257,6.8661,10.8249,9.2658,14.6444,6.4437,11.881,29.0416,5.3582,10.2391,1.1533,0.875,111.554,9.4236,11.8161,0.2521,0.2371,5.6627,1.817,4.0152,5.5019,18.9411,5.5088,2.0758,3.3842,7.9826,6.8019,12.6591,9.5354,31.4945,2.5243,4.3615,0.0,37395.9048,4822.9263,12342.7803,7038.008,616.7946,36561.0292,23691.2215,5065.8839,9137.9812,13851.3427,29755.9831,8350.9296,10487.3979,28528.9933,38936.9711,16295.7725,21297.7159,18402.4604,26427.539,17923.7514,4188.4869,7064.6269,18028.2813,3845.8312,81472.3955,38991.8245,42363.6232,1218.0318,1020.5489,17357.0795,4697.8961,12567.6165,1645.566,1080.1088,2827.3287,3344.1574,905.3336,24840.9577,7617.4733,11685.002,6487.7919,8137.0567,374.4031,1421.1808,0.0,5.1807,0.1775,0.2929,0.3922,0.0268,14.0015,11.0811,4.3449,6.2254,4.4479,26.5267,9.4901,17.5942,9.9792,11.9071,17.4897,65.4107,44.6685,61.107,54.6086,12.0919,38.201,12.5655,2.5277,66.1575,32.3966,7.8364,0.6305,0.2415,18.669,2.1434,3.4676,2.26,7.7399,3.2367,1.6711,0.9167,9.6724,9.916,16.9925,6.4407,27.7203,2.7931,4.7311,0.0,4.5204,0.1949,2.5724,2.2937,1.6399,11.5828,9.8441,0.6187,4.8188,3.005,7.9583,2.515,6.6585,4.3769,8.0367,9.0237,251.2061,24.0507,14.6693,115.5522,5.4355,12.7797,4.118,0.8766,31.5374,12.5217,8.5503,0.2123,0.8113,3.8114,0.2621,2.7061,1.2722,9.4419,0.8167,0.5182,2.7552,2.5182,3.0121,3.3731,1.5729,7.0251,0.4804,0.9129,0.0,29.1429,0.0998,12.5362,4.3833,4.4142,71.7448,29.7489,24.1579,44.8391,2.9945,63.6106,10.5685,51.0723,27.7458,26.2888,52.6741,72.7088,40.3003,87.4863,190.7969,35.6227,55.1648,2.2334,9.1702,378.1238,164.3683,7.9787,0.7109,0.3658,8.1624,3.5798,24.0046,18.3205,60.2067,35.2549,7.843,24.9461,78.4515,33.8748,163.8211,29.0286,111.3372,3.0626,32.6935,0.0,10959.156599999982
CHN_H50,18.3602,0.915,11.2642,19.3723,1.3471,5.3367,0.4018,1.8708,13.7717,0.846,1.3324,2.0331,1.423,1.2854,1.8171,3.4427,1.6025,1.1313,3.6292,1.3124,2.0236,5.0371,1.9418,1.2186,73.9897,72.6309,5.3843,30.153,0.5732,34.9399,1.4503,4.1222,4.1208,1.3316,6.6244,7.2071,10.0106,22.3898,13.3376,13.9835,9.0415,17.9334,3.165,5.9805,0.0,6805.1611,1527.5532,2695.4425,1856.724,95.298,4428.9036,3111.0623,770.7363,1908.2553,4729.538,7459.5386,1320.3071,2755.5521,5494.5537,9451.1533,3307.8242,6164.4001,3942.5089,7282.2124,3537.6082,847.8481,1203.7834,3397.5728,777.8259,8880.1826,17618.4688,1181.2162,16786.3023,84.031,11424.021,45.6775,906.3094,113.9314,94.3969,285.2974,136.1571,42.4965,3811.9042,151.5148,492.8791,632.0047,541.2048,27.3848,140.6502,0.0,0.4906,0.1007,0.2353,1.5062,0.015,4.7805,1.0637,0.252,1.4458,4.2908,7.8795,0.7032,2.6277,2.1901,5.0647,1.736,4.2561,3.9947,4.986,25.526,0.6456,4.7211,8.076,0.4377,2.8043,46.7741,0.6221,427.7998,0.1058,6.0909,0.039,0.136,0.1373,0.3042,0.1259,0.156,0.0359,0.5201,21.7572,0.8143,0.1004,1.0893,0.1087,0.1564,0.0,0.1795,0.039,0.1085,0.0906,0.0649,0.456,0.3875,0.0244,0.1899,0.1189,0.3133,0.099,0.2623,0.1727,0.3185,0.3552,9.8871,0.9466,0.5774,4.548,0.2139,0.503,0.192,0.0346,1.25,0.6638,0.3699,0.0142,0.0432,0.1504,0.0103,0.1066,0.0502,0.3716,0.0322,0.0228,0.1084,0.0991,0.1186,0.1333,0.0619,0.2765,0.0189,0.0359,0.0,1.1451,0.0039,0.489,0.1725,0.1724,2.8207,1.1701,0.9486,1.761,0.1136,3.284,0.4159,2.0063,1.09,1.0314,2.0655,2.8593,1.5858,3.6259,7.5075,1.4014,2.7644,0.9057,0.8542,16.249,8.5056,1.367,0.0274,0.0076,0.2928,49.6151,0.9404,0.8253,2.3594,1.3643,14.9172,0.9511,51.5226,3.3032,253.586,13.9164,7.7714,0.2433,1.7489,0.0,14395.6965
CHN_H51,1.4479,0.1662,1.8383,0.8928,0.5465,2.9028,0.3159,0.6989,0.762,0.2048,0.9323,0.4654,0.9114,0.6869,0.8834,1.5335,1.0264,0.5786,1.8063,1.4681,0.7781,1.9426,0.5581,0.5108,8.6133,4.093,1.5625,0.008,0.4742,1.1826,2.9082,1.4819,1.848,2.3792,3.1962,4.1537,4.8605,8.4758,5.5456,8.7515,4.1165,6.9258,1.358,2.1805,0.0,2323.4075,197.9192,535.8818,466.3452,43.0215,1405.2902,1454.1302,255.3083,512.3227,2116.3391,1755.2015,793.9492,736.8614,1089.394,3011.0001,995.6924,3354.7059,1491.6132,2112.1782,1524.2324,320.5028,450.3316,1264.4752,247.8312,3653.2103,4307.5033,400.0875,61.1803,7659.9666,600.5594,1755.6176,388.3615,277.6477,267.5231,900.1375,598.1594,203.7055,7795.5916,1214.4775,5914.2572,3534.6903,423.2316,63.3989,147.9856,0.0,0.4237,0.0318,0.6684,0.288,0.0154,2.484,0.8017,0.5742,1.1017,0.6092,3.9213,1.4152,1.642,1.0355,1.3934,4.9429,17.8053,8.141,20.5514,15.2342,3.9743,7.4892,0.9529,0.4766,4.0696,8.4314,0.2576,0.1074,19.5104,0.5866,13.6017,0.2992,1.805,0.9619,1.0723,2.7387,0.3231,5.6673,37.7418,6.8557,0.3833,1.9394,0.985,0.806,0.0,0.1468,0.0133,0.4845,0.1132,0.0542,0.4465,0.3468,0.0217,0.1855,0.1339,0.3189,0.2017,0.3029,0.1674,0.2838,0.3415,8.5902,0.832,0.5422,3.9929,0.2302,0.4416,0.1384,0.0304,1.1864,0.6432,0.3896,0.0068,0.0513,0.1383,0.0116,0.0908,0.1401,0.3185,0.0313,0.363,0.168,0.3713,0.4509,0.9304,0.1201,0.2562,0.0202,0.0321,0.0,0.935,0.0032,0.4695,0.3661,2.2736,9.8352,1.4323,2.3658,5.7842,1.4556,4.9599,0.3799,5.78,4.0846,3.4943,7.7131,3.0521,1.6373,6.0886,8.0636,2.5582,5.5406,8.6167,7.4667,15.5219,63.9756,14.6373,2.3626,2.1007,9.9707,6.4225,11.6783,21.1991,19.8946,59.0272,85.7031,106.8115,103.6402,102.9588,96.0482,19.2055,51.9056,3.6394,7.9418,0.0,4885.739700000013
CHN_H52,1.8571,0.2089,1.8816,0.7608,0.5046,3.1845,0.7486,0.9647,1.3503,0.3028,1.4357,0.3183,1.7818,1.5088,2.067,1.8128,2.6874,1.2173,2.4086,5.2488,1.105,2.0603,0.2048,0.265,19.6337,5.7007,4.5451,1.1347,0.7762,0.8081,0.4384,0.7376,1.073,3.3843,1.1043,0.547,0.7547,1.7352,1.5441,3.0347,1.3943,5.7357,0.5437,0.8647,0.0,5553.0249,559.1039,2414.8116,1556.2229,139.7936,6523.0127,9330.7482,1266.711,2285.2681,2735.0004,9174.2911,1570.492,5795.1748,5454.7963,10316.8737,4983.052,6459.5736,5531.067,6957.9552,7936.8515,1611.373,2500.1147,3106.4932,992.1675,17811.6971,7564.5341,8236.4815,7282.1682,512.9821,2641.7591,1289.0164,1999.7163,236.1753,207.8155,417.7541,345.5551,106.7254,3846.0893,320.6859,1146.744,594.5465,1665.1821,75.189,328.8155,0.0,0.9143,0.0327,0.0385,0.048,0.0043,3.3015,1.9619,0.7233,0.994,0.3248,4.5311,1.6733,3.1156,1.5842,1.7651,3.1176,11.6657,7.9502,11.1025,9.815,2.1449,6.7364,2.0076,0.4458,11.7908,9.6874,3.2456,2.2641,0.644,7.5555,2.1807,0.6449,0.3399,1.3909,0.5714,0.2788,0.1635,1.7393,1.299,2.7099,0.4529,4.9116,0.4905,0.7078,0.0,0.8031,0.0369,0.4583,0.4071,0.291,2.1778,1.7525,0.1103,0.8674,0.5336,1.4312,0.5027,1.1977,0.798,1.4291,1.6161,44.5813,4.2893,2.6256,20.553,0.9667,2.3052,0.7322,0.1557,5.5963,2.7146,1.8872,0.2071,0.5674,0.7696,0.0695,0.486,0.2306,1.6754,0.1499,0.1338,0.4894,0.4599,0.5582,0.6224,0.2926,1.2478,0.0855,0.1624,0.0,5.2386,0.0261,2.2143,1.0734,0.7778,13.6145,5.6099,5.0867,9.0768,1.0403,11.8134,1.8982,10.2434,5.6046,4.7367,9.6551,13.3441,7.1627,15.6255,33.8826,6.3358,9.982,1.7821,1.9526,67.0727,46.8678,6.0274,0.6535,2.2552,6.3608,2.666,4.5387,3.9476,10.838,7.0443,1.3108,4.305,16.9784,6.9514,30.2214,4.8067,20.4693,0.6422,5.9409,0.0,4087.6902000000046
CHN_H53,0.0,0.0,0.0002,0.0001,0.0,0.0004,0.0001,0.0001,0.0002,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0,0.0,0.0004,0.0002,0.0001,0.001,0.008,0.0001,0.0,0.0,0.001,0.0007,0.0002,0.0004,0.0008,0.0003,0.0037,0.0023,0.001,0.0016,0.0014,0.0006,0.0014,0.0002,0.0007,0.0,4281.1887,880.5998,980.0403,264.9256,28.6831,3759.1481,1189.7148,513.311,542.0162,367.7998,1672.133,1776.3497,757.5968,1782.6806,2519.5563,1553.6324,1669.8192,3005.1945,2107.6227,2211.0601,351.8099,707.3881,1493.3932,249.7274,5255.5247,19200.3335,574.3553,15.0314,55.7132,120.8158,3144.6643,623.1115,87.528,474.3051,1518.264,2273.1101,95.482,1769.5923,110.5465,1123.0717,782.2645,1303.6296,52.0673,112.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0003,0.0003,0.0001,0.0,0.0,0.0001,0.0003,0.0004,0.0007,0.0003,0.0,0.0002,0.0001,0.0,0.0001,0.0049,0.0006,0.0,0.0,0.0002,0.0007,0.0002,0.0001,0.0006,0.0,0.0005,0.0,0.0005,0.0003,0.0006,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0178,0.0176,0.001,0.0,0.001,0.0015,0.0011,0.0016,0.0001,0.0022,0.0028,0.0002,0.003,0.002,0.0008,0.0003,0.0025,0.0001,0.0007,0.0,3.797500000000031
CHN_I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.548,527.2852,3021.378,2496.3874,189.4473,6284.3143,2802.8735,742.1862,2283.8678,1023.6495,5411.8349,5268.5696,2343.8146,6115.6148,5414.0541,5577.6365,7862.8087,5745.2716,8656.3518,4066.0497,1347.0823,1858.2866,3316.5261,2811.9051,22004.5688,15054.2749,17064.6086,329.5248,2656.0541,3841.1091,868.2433,1032.9403,3709.637,933.756,3069.1204,20966.4533,1673.9,49041.8776,7738.87,32431.6597,15417.6039,1967.2492,498.4585,1199.9357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN_J58T60,0.0677,0.0142,0.1842,0.058,0.0293,0.7442,0.0349,0.0909,0.1104,0.0169,0.1347,0.1339,0.0868,0.0932,0.0725,0.1896,0.0901,0.047,0.1873,0.0573,0.1025,0.3449,0.0901,0.1927,0.5053,5.1122,0.0649,0.0045,0.0357,0.1521,0.0838,0.2764,5.9912,2.2187,1.4212,1.3484,0.9683,2.3404,1.3614,2.0418,8.6648,2.2372,0.349,0.7042,0.0,72.1357,2.5797,551.3623,205.3788,6.782,460.8166,621.1061,131.1977,210.5182,199.7828,544.6836,445.9015,604.5447,832.0576,1089.4528,622.9171,1155.3908,771.2777,1284.5633,357.728,111.8259,220.5105,822.705,504.4783,1100.5677,910.4234,425.3726,64.1297,268.6106,63.8357,71.301,428.3644,2663.4624,940.5331,517.452,703.0658,217.8277,2954.186,51.2119,5809.9506,2939.4674,224.8666,139.0523,120.2469,0.0,0.2844,0.0,0.0225,0.1314,0.0029,4.3513,0.4815,0.0463,2.0623,1.0493,4.3481,4.8909,1.2248,1.3132,1.2919,2.2872,3.2706,2.6748,4.2303,8.5474,0.7961,1.7661,2.2497,6.8151,3.0036,32.1049,3.8422,0.9756,0.417,3.6852,2.2696,6.622,32.4464,4.8081,14.5393,17.3019,3.9609,83.6407,29.4026,51.1698,38.9437,32.3667,19.6037,13.3846,0.0,0.0,0.0,0.0206,0.0004,0.0,0.3204,0.0092,0.0008,0.0336,0.0002,0.0516,0.1893,0.0039,0.0122,0.0584,0.0394,0.0228,0.0132,0.1748,0.2653,0.0002,0.0235,0.0004,0.0058,0.3209,0.473,0.0645,0.0011,0.0313,0.0424,0.0156,0.0359,0.4003,0.0172,0.0049,0.0866,0.7502,0.1672,0.0893,1.2242,0.2515,0.1194,0.0131,0.0078,0.0,0.0833,0.0,0.258,0.0045,0.0023,0.0114,0.0001,0.0026,0.0823,0.0031,0.0262,0.0109,0.0156,0.0014,0.0138,0.0514,0.0139,0.0014,0.0439,0.0204,0.0477,0.1502,0.2745,0.0194,1.0773,5.316,0.4704,0.0424,0.0111,0.9184,0.0465,5.4313,145.2197,47.0065,6.9505,2.6028,0.9755,19.8216,4.987,13.794,21.5852,10.2132,0.3312,1.8243,0.0,4270.692400000008
CHN_J61,0.6473,0.002,0.4268,0.1485,0.0546,0.3257,0.0386,0.0704,0.0916,0.0267,0.1005,0.0888,0.0836,0.0822,0.0497,0.1972,0.0942,0.0496,0.2252,0.0597,0.1133,0.2879,0.2225,0.214,0.8537,3.3593,0.7726,0.0071,0.165,1.0358,0.1979,0.5922,1.0206,12.4782,3.292,6.7697,3.2498,2.4613,2.3854,3.5627,1.043,3.7773,0.2758,0.6529,0.0,2517.009,343.6577,507.6944,489.4416,23.7682,761.7569,614.8601,162.3706,419.918,102.6007,897.8243,528.1864,401.0077,1070.6721,548.8837,998.6411,2540.9263,1121.2631,1614.2376,573.6058,143.8172,298.1743,2712.8581,1128.1988,23539.3629,3776.4109,3265.1919,3533.0359,376.6325,576.8995,1732.1685,1155.6737,885.2664,25467.8048,32785.5738,8538.3329,1261.209,6126.3186,279.1566,28806.1051,7493.8578,5376.743,251.3338,302.7797,0.0,0.2371,0.0013,0.1867,0.1086,0.0028,0.6349,0.049,0.101,0.2973,0.1053,0.6975,0.386,0.4611,0.4842,0.325,0.7903,1.2083,0.9472,1.6555,1.8965,0.3294,0.6068,0.6252,0.5456,1.292,6.3524,0.7493,0.0897,0.1043,0.9076,5.1483,1.7138,5.5499,36.3103,3.1526,4.8967,1.3934,6.8594,5.1743,5.7369,0.4577,2.0641,1.6917,0.9984,0.0,0.0104,0.0021,0.0219,0.0139,0.0153,0.2365,0.035,0.0093,0.0275,0.0075,0.0378,0.0305,0.0266,0.0332,0.0944,0.084,0.3867,0.0655,0.0858,0.3956,0.03,0.0736,0.0181,0.0088,0.6837,0.5288,0.1697,0.0078,0.0834,0.0658,0.0126,0.0523,0.0429,0.4277,0.0183,0.3141,0.3602,0.2593,0.2421,0.7204,0.1438,0.178,0.011,0.0594,0.0,0.0287,0.0,0.0337,0.0078,0.0182,0.0487,0.0047,0.0094,0.0311,0.0113,0.0245,0.0039,0.026,0.02,0.0179,0.0424,0.0098,0.0064,0.0299,0.0162,0.008,0.0309,0.0701,0.0546,0.4374,1.6229,0.3919,0.0127,0.0145,0.2448,0.04,0.2769,0.4048,3.4642,0.8545,1.3271,1.206,1.6648,1.0373,1.9634,0.9972,0.7015,0.0682,0.1636,0.0,5004.390099999996
CHN_J62_63,0.1929,0.0159,14.4487,2.1295,0.2538,2.711,0.1483,0.3432,0.3774,0.1605,0.8626,0.7479,0.3949,0.469,0.2911,0.7536,0.8486,0.6158,1.2127,0.4497,1.4051,1.5734,7.1318,3.7376,5.9496,46.9853,6.3076,0.0276,0.6083,3.176,3.7686,3.7402,18.4625,20.0595,111.2592,102.678,10.8395,44.3678,14.6705,58.3067,11.8629,11.023,2.8006,4.5682,0.0,966.7307,4.2295,359.792,456.3968,23.8732,936.5301,813.5517,101.2241,306.756,91.2169,1130.8291,558.4362,432.7121,555.7397,629.2064,675.6589,11089.4452,1403.3447,1899.2635,822.7669,332.4129,593.3232,1658.9971,479.6928,10951.3092,3552.6153,3014.4493,1084.3984,864.8136,2100.5927,875.2798,574.1358,580.4747,6528.6213,22122.597,6677.6797,713.5135,5826.4524,386.987,7766.586,2121.4282,1363.3291,68.4704,162.0877,0.0,0.3912,0.011,1.2689,0.7584,0.011,9.1499,1.6239,1.3399,6.7887,2.188,23.7392,18.2379,6.1831,5.1838,7.9311,18.8747,20.5044,20.2583,45.2939,36.667,6.5964,13.321,13.9934,25.3049,13.7528,100.1267,21.0757,0.3291,4.7743,37.3478,27.1504,2.6126,51.362,50.0039,570.5963,120.6913,7.6122,168.1759,42.0228,95.8968,38.2864,60.5679,6.3771,8.1762,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0004,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0002,0.0001,0.0003,0.0009,0.0,0.0001,0.0,0.0001,0.0002,0.0008,0.0003,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0008,0.0002,0.0035,0.0005,0.0002,0.0001,0.0023,0.0005,0.0008,0.0,0.0001,0.0,1.6022,0.001,20.8634,0.7888,0.0967,8.7913,1.4161,3.5195,6.9602,3.5492,3.9346,0.5404,6.3062,4.7709,6.5405,14.278,4.3184,1.2557,11.2805,4.0635,3.7109,6.9882,13.1123,5.5788,25.6871,135.5174,12.0867,0.1065,0.7056,7.3351,2.204,19.9719,59.7902,54.1955,175.7538,145.8311,16.8404,313.0253,182.4756,351.5725,35.3879,102.6064,7.3403,28.5202,0.0,17210.09349999998
CHN_K,0.7969,0.0287,1.874,0.3279,0.1548,0.5744,0.0536,0.3228,0.2502,0.2084,0.305,0.1237,0.1645,0.1886,0.296,0.3499,0.12,0.0632,0.3754,0.2665,0.1675,0.3702,0.5367,0.3645,3.1154,8.9154,1.7653,0.0485,0.0851,0.5426,0.1488,0.7989,0.3409,0.3622,0.3828,31.9108,6.703,1.3353,1.168,1.3776,0.1534,0.729,0.3224,0.4109,0.0,23063.3528,6729.6552,43024.0003,12680.6539,600.9189,6791.2376,6434.1616,1792.5049,7015.0031,6572.8331,17438.5908,7068.3872,5997.1707,17638.4326,49463.2181,13880.438,24956.8455,12109.0827,18781.6603,6453.6252,3195.8137,3490.7807,43878.5009,10387.2815,125549.1895,64223.3336,108457.3419,11478.5584,3824.3693,4329.0681,856.9055,3307.6884,1233.4681,4983.9976,7491.6619,53007.7539,48010.4488,53943.1348,4320.185,16323.8068,14915.2162,3036.1638,592.0744,1073.5002,0.0,0.7522,0.0009,0.0589,0.0729,0.0029,0.9015,0.0606,0.2227,0.3883,0.1537,0.9011,0.3578,0.4123,0.3377,0.2325,0.3587,0.3058,0.4062,0.8078,1.146,0.1175,0.3751,1.64,0.8336,2.1435,4.0884,4.2502,0.1392,0.1031,2.715,0.2105,0.4,0.3087,0.2428,0.3379,66.2503,4.9385,1.7626,2.1309,3.5395,2.1353,1.7195,0.2171,0.7682,0.0,1.0308,0.0595,0.2664,0.4814,0.1457,0.8455,0.1105,0.0214,0.1311,0.1421,0.3171,0.2126,0.2177,0.1828,0.5211,0.6752,4.879,0.4254,0.4988,4.5886,0.8529,0.291,0.2607,0.1804,5.0147,5.356,2.3395,0.1899,0.1117,0.5086,0.1665,0.3926,0.086,1.5646,0.0274,45.6695,1.0937,4.7057,0.9098,2.3152,0.2343,0.3283,0.0547,0.1422,0.0,2.6356,0.2247,7.4958,1.4309,3.0516,4.3252,0.5575,0.2951,0.6299,0.2606,1.7949,0.4083,1.005,1.5522,1.6774,1.9175,1.0424,0.8468,1.967,1.8816,1.5642,1.9488,4.4801,1.3111,6.007,44.2863,16.5116,3.7491,2.0856,5.3297,1.6654,5.357,5.9928,4.5678,5.6955,644.4523,125.5209,40.3109,31.0449,80.9867,4.1182,74.6869,2.7751,13.5717,0.0,3387.471800000018
