,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_C20,1441.9802,10.8925,303.5181,175.5053,38.5687,184.3089,302.7465,225.1289,739.4821,869.4986,5959.5974,726.3833,3032.1373,150.7492,224.6762,210.0095,32.4824,101.0586,188.9079,220.1626,73.6675,358.5823,134.0947,16.8422,978.0745,516.6363,94.931,4.8744,16.7106,64.463,25.5835,56.7542,114.9916,44.6161,98.8646,414.3135,173.423,159.9495,379.3232,298.1627,41.2916,388.5355,24.0636,303.2818,0.0,90.9024,0.7141,6.085,13.599,1.278,12.1186,70.1606,17.964,35.0928,8.5953,398.6112,12.9686,159.4164,60.5253,23.2876,16.5786,49.4796,42.2587,19.7221,12.4907,4.8503,17.6034,3.1661,7.2377,65.6134,11.7574,1.8326,1.2049,0.1761,4.6088,0.062,2.5962,3.9928,0.4897,3.0363,2.3516,13.6308,31.0954,5.7232,3.0107,3.3951,21.2173,1.2001,7.5895,0.0,3.03,0.0023,0.0628,0.0816,0.0218,2.3658,2.3783,2.1242,3.6495,2.6339,38.5857,4.0532,18.4275,1.7525,3.6048,2.3491,2.39,1.3757,4.2387,8.0844,0.4683,1.5851,0.5965,0.4662,4.3726,3.5792,0.3532,0.0435,0.0815,0.2525,0.0884,0.4521,0.3902,0.2444,0.2427,0.8094,0.4822,1.1949,1.1554,1.2409,0.4467,2.4366,0.3055,1.0625,0.0,18.2327,0.0376,18.8937,2.3688,1.7882,15.7887,9.347,0.8493,6.613,2.8412,107.923,18.721,35.8275,9.4487,11.0698,3.6935,8.9312,4.0913,1.5135,10.0619,0.3558,6.2734,23.934,3.9825,15.0333,6.0387,1.7931,0.0259,0.0324,2.0522,0.0076,3.1857,1.1075,0.4402,0.0081,1.0604,4.0175,1.2823,2.4351,1.6033,0.6773,2.7189,1.336,2.5366,0.0,540.0088,0.032,95.2062,32.0642,34.3143,119.9129,205.4957,52.0346,361.1746,76.3496,3360.1681,239.5425,1051.3986,102.483,65.7942,187.4446,131.4091,61.468,99.2779,113.4907,39.6689,199.6257,30.5187,17.4161,218.9637,60.5366,9.6193,0.7303,1.8177,16.0666,3.3859,11.0155,18.2569,14.5919,7.9034,12.4323,113.2154,180.2234,116.6195,474.5549,103.6561,195.9818,9.0483,68.8624,0.0,3103.580300000007
CAN_C21,30.8834,4.8996,17.6655,7.9282,6.7032,44.6802,4.1576,9.1729,15.0198,11.3749,23.8568,390.2392,13.0222,10.4935,18.6864,17.7075,8.0778,5.7717,19.1919,29.3719,9.0509,14.956,6.7078,4.0553,108.9543,71.9355,19.5001,1.9187,9.5815,9.6631,3.8363,27.1931,13.6825,13.1315,16.0333,60.2038,18.7648,29.5525,24.3668,1429.2998,25.3787,677.1699,12.6403,17.9571,0.0,0.4373,0.0232,0.0639,0.158,0.0068,0.4608,0.2971,0.1235,0.4952,0.0489,1.4251,0.9247,0.4175,1.0419,0.4305,0.2007,1.1066,0.5056,0.5098,0.1768,0.0922,0.1436,0.1003,0.0391,0.9063,0.174,0.0501,0.0174,0.039,0.0457,0.0072,0.0804,0.0279,0.0678,0.0734,0.0817,0.0895,0.3815,0.0457,0.0682,0.0552,1.8645,0.0083,0.0374,0.0,0.0809,0.0002,0.011,0.0084,0.0012,0.2536,0.0265,0.0348,0.0874,0.4764,0.2098,1.1432,0.1065,0.0692,0.2271,0.1283,0.1587,0.1478,0.3831,0.3268,0.1089,0.1546,0.1824,0.0434,0.1745,0.7124,0.0473,0.0272,0.0466,0.044,0.0117,0.0328,0.0272,0.052,0.0486,0.1058,0.0452,0.1764,0.2036,0.2489,0.0369,1.7827,0.0162,0.0289,0.0,0.2215,0.0017,0.0536,0.029,0.0528,0.639,0.1225,0.0105,0.1093,0.0264,0.2777,1.429,0.1253,0.0937,0.2449,0.2127,1.1023,0.2245,0.2106,0.6794,0.0798,0.1336,0.0745,0.0141,0.5722,0.1793,0.0649,0.0075,0.02,0.0298,0.002,0.0376,0.0126,0.0266,0.002,0.0243,0.0244,0.0684,0.0514,0.9117,0.009,1.0622,0.0119,0.0189,0.0,8.1104,0.0132,1.838,0.4299,0.6677,9.0148,0.9126,2.0957,4.725,6.6708,9.4561,153.9794,3.8762,1.3143,6.4127,6.509,3.3096,2.0864,6.4639,5.1559,3.2347,3.4361,2.1146,0.4544,14.6609,7.9762,1.2618,0.2208,0.759,0.3572,0.3513,1.9205,1.1557,1.0867,0.8131,1.8948,1.0582,16.9068,2.0958,19.5635,1.8434,353.8284,2.259,0.8973,0.0,202.2269000000005
CAN_C22,27.3172,59.45,43.7111,9.8793,48.1619,1170.4519,66.0348,103.6244,317.0997,47.99,201.7334,104.239,988.5902,90.0734,30.6833,112.0691,45.9871,16.6852,123.1677,1502.7931,61.8338,496.9346,116.8517,14.4665,3369.7187,1141.6459,367.5924,10.1756,18.1793,60.6564,16.5851,84.9813,37.8191,20.7017,48.101,205.4757,85.5709,54.0135,76.1418,66.5623,89.3678,98.0015,180.8916,110.4063,0.0,1.1059,0.0297,0.3093,0.658,0.0724,3.3052,1.7569,0.4637,6.0662,0.1462,5.4832,0.6483,10.1861,2.8861,0.7945,1.1019,6.4373,5.2458,3.7725,3.0617,0.6688,1.7504,0.2064,0.5968,3.108,1.5798,0.747,0.0246,0.0313,0.1319,0.0299,0.2452,0.1681,0.1405,0.2493,0.3433,0.6587,1.7413,0.2443,0.2673,0.3458,0.3778,0.052,0.1832,0.0,0.2163,0.0008,0.0192,0.0145,0.0049,1.9527,0.2326,0.129,1.1264,0.4593,1.3444,0.4382,4.3873,0.2713,0.3071,0.8356,0.6787,1.0019,4.2325,8.4967,0.2682,1.4461,0.3203,0.2609,6.3782,2.9997,0.322,0.01,0.028,0.1975,0.0436,0.1033,0.0887,0.1154,0.0749,0.2088,0.1509,0.5161,0.2294,0.4805,0.0715,0.4336,0.0431,0.0945,0.0,2.6264,0.0027,0.6848,0.3305,0.1516,32.4052,4.858,0.6616,5.2157,0.2867,4.6927,1.5607,9.2812,1.2563,1.0749,4.0591,28.597,11.9196,3.6813,75.4631,0.5813,8.4292,0.1422,0.3002,28.4262,28.4766,4.1013,0.0146,0.0139,2.1292,0.0043,3.3171,0.0348,0.0692,0.0812,0.2736,0.8084,0.7382,1.6002,1.2035,0.1697,2.3276,0.0789,0.4514,0.0,45.5815,0.0201,20.8436,20.3279,19.3377,454.6926,24.3142,29.394,131.6234,7.2658,257.5324,74.3167,409.6711,38.0091,56.5863,120.7767,125.5474,51.8437,206.0596,511.6013,88.429,286.638,2.1549,9.4558,801.1753,425.385,23.7649,0.2491,0.6364,12.0629,69.7251,117.3566,46.9268,63.9627,16.4385,24.0221,27.5991,120.0096,64.1476,253.1881,41.9213,272.8783,6.5741,35.7132,0.0,662.5653000000024
CAN_C23,75.8767,3.5525,38.1897,45.455,176.5837,229.0191,8.9834,122.4541,46.1033,40.2581,97.8253,25.0448,76.8091,2919.1809,229.5698,186.6872,18.049,105.9412,31.0585,637.003,170.8254,100.6095,8.9526,4.6684,9016.5844,165.4286,31.3076,0.9848,2.9795,10.262,3.4919,130.4413,19.2901,19.706,26.4871,118.3035,59.4927,76.923,105.8392,96.9378,26.6855,61.2612,14.7758,24.8913,0.0,0.2799,0.0267,0.1419,1.1899,0.0247,0.4732,0.2652,0.0847,0.2371,0.0902,5.1987,0.1903,0.3772,11.4411,1.403,0.4985,1.0199,0.7031,0.6039,0.2732,0.0801,0.2179,0.192,0.0825,13.1484,0.6294,0.1714,0.0204,0.0345,0.092,0.0161,0.1278,0.0391,0.1281,0.1184,0.2468,0.2847,0.4067,0.0639,0.1499,0.1416,0.1679,0.0232,0.0383,0.0,0.1525,0.0004,0.0098,0.0251,0.0033,0.3643,0.0577,0.2506,0.0775,0.1933,0.4387,0.1466,0.193,1.5626,0.3806,0.2489,0.2831,0.2808,0.4958,0.8184,0.0721,0.2896,0.3356,0.1008,4.8825,0.8179,0.1031,0.0068,0.0159,0.1131,0.031,0.1225,0.1227,0.1231,0.074,0.3098,0.2082,0.3339,0.2018,0.3721,0.0806,0.368,0.0664,0.1334,0.0,0.179,0.0053,0.068,0.0805,0.2445,1.5065,0.0727,0.0209,0.0672,0.0218,0.359,0.0931,0.1277,2.2562,0.2063,0.257,0.7668,0.3569,0.173,0.9333,0.0525,0.2867,0.1064,0.057,8.9764,0.4169,0.0648,0.0095,0.0225,0.0279,0.0008,0.2349,0.0285,0.0115,0.0014,0.0129,0.1433,0.0202,0.0501,0.0733,0.0054,0.0432,0.007,0.0294,0.0,2.9426,0.0447,6.7602,2.6009,6.4223,43.3198,3.277,9.8682,6.0924,2.4496,20.2924,6.7008,18.1921,140.1919,35.6801,17.2281,11.3582,15.62,24.5537,51.3327,4.424,13.9784,1.0787,2.1075,775.5705,15.3015,0.9868,0.073,0.222,1.0257,0.5517,15.5532,2.5283,14.9073,6.6617,1.7453,1.9455,30.0195,10.6975,55.0432,6.3329,32.4146,1.4173,7.613,0.0,229.38950000000094
CAN_C24,103.9304,9.0738,647.4412,97.7346,321.2523,140.5654,10.4141,47.9117,54.3147,32.8122,133.415,8.9929,64.4023,117.4496,7391.3832,4052.7823,76.224,813.1903,1864.0391,1541.9261,455.5323,539.7446,31.6817,8.6413,2038.3658,699.1059,47.4365,4.6723,8.5357,46.9593,13.2212,71.8199,62.301,75.3012,106.5207,513.9356,218.2744,168.1117,169.9804,281.2198,63.2578,168.5085,37.8599,62.9713,0.0,0.5913,0.0339,2.054,1.9481,0.2515,2.0339,1.0954,0.5935,1.8814,0.3407,18.0261,0.5455,3.4875,9.9472,402.1878,86.3023,59.1461,367.8091,120.3058,34.9709,10.1005,22.9107,0.7719,4.3818,61.262,3.1668,0.7029,0.0945,0.2751,0.4491,0.0787,0.5001,0.0933,0.5748,0.5051,1.1096,1.7365,2.2601,0.2823,0.4143,0.4438,0.2873,0.0828,0.5004,0.0,0.1747,0.001,0.1564,0.0632,0.0251,1.7971,0.16,0.1438,1.4662,0.5736,15.9151,0.7975,2.0474,0.7184,195.4942,61.6562,13.0133,29.9076,30.5417,27.0902,3.4288,13.8548,1.9602,0.4465,11.9783,4.2126,0.7286,0.0221,0.0596,0.8321,0.1479,0.3095,0.6431,0.5439,0.395,1.4613,0.894,1.7057,0.9035,1.9551,0.3717,1.4852,0.2403,0.4386,0.0,1.2974,0.004,0.8738,0.0759,4.4432,1.2656,0.3729,0.0812,0.972,0.326,1.0861,0.2506,2.0,2.99,125.6007,61.062,14.5776,76.4941,31.4597,77.3697,3.9307,24.1299,0.2658,0.3308,77.2044,1.4084,0.1204,0.0153,0.0836,0.0809,0.0053,0.1166,0.1294,0.0447,0.141,0.1983,0.105,0.0831,0.2738,0.3222,0.03,0.0972,0.0227,0.131,0.0,12.1807,0.0215,153.7803,29.6982,38.2921,519.2292,25.0595,50.8436,90.6063,6.2922,129.9759,2.3443,138.077,53.3137,8128.5281,5215.447,912.4948,1888.1467,2479.1087,1524.2103,746.907,1311.1725,128.9134,70.2185,409.4505,212.5729,84.9218,1.0354,0.7675,15.3099,0.9795,12.813,210.6651,109.4302,13.314,2.5939,58.6556,105.2456,35.03,97.8635,17.4778,47.4227,30.0065,24.3124,0.0,7420.209800000025
CAN_C25,252.2395,21.6515,554.8233,155.0789,95.1793,657.0058,17.9475,118.7226,92.3137,57.5353,118.3422,13.3376,93.2017,61.5757,1208.7802,2218.673,177.5845,146.8838,1104.4693,3275.4281,773.8553,539.5049,71.4073,53.4404,8180.2213,444.7289,207.1208,4.9763,13.9875,101.7424,16.7824,62.4023,73.6321,86.7189,140.1595,342.5075,384.1179,167.5012,386.0844,438.5076,57.7151,452.7978,77.465,63.5216,0.0,1.1368,0.0974,1.7075,1.2882,0.1527,1.6217,0.8267,0.9039,1.1149,0.4728,3.6111,0.3063,1.679,6.5062,18.4035,18.5409,10.587,22.0033,18.2841,4.1044,1.9699,3.4953,1.27,0.8683,20.1396,0.5659,0.2532,0.0947,0.0591,0.6787,0.0237,0.199,0.102,0.1923,0.2267,0.233,1.9206,4.8253,0.4163,0.1851,0.2872,0.3946,0.0315,0.1641,0.0,0.2112,0.0023,0.0882,0.0398,0.0082,0.6211,0.1154,0.1295,0.1751,0.5478,1.1079,0.2,0.6071,0.1853,9.5962,11.6685,1.2659,2.5677,9.4928,8.4342,0.9694,2.4587,0.5928,0.4229,4.9693,1.4781,0.233,0.0239,0.0407,0.2666,0.0319,0.0745,0.0787,0.1257,0.0877,0.157,0.1936,0.2473,0.2062,0.5682,0.0796,0.362,0.0385,0.0766,0.0,2.1566,0.0048,1.938,0.5347,8.4452,12.1314,1.4322,0.3215,0.5748,6.9036,2.1856,0.1214,5.0397,1.5836,22.9326,49.6485,23.4602,22.9439,13.8004,77.7523,1.8177,10.2833,0.7311,0.3804,87.8858,8.4756,0.5704,0.0757,0.0713,0.7368,0.0223,0.6609,1.3105,0.2602,0.035,3.9827,0.7685,0.2406,2.5811,2.302,0.4191,0.6273,0.2124,1.9262,0.0,25.4534,0.2491,30.4797,9.0065,15.8163,135.7073,10.1428,33.3019,56.9191,6.6077,72.7733,5.7481,63.0322,30.2178,511.0505,691.1101,147.0989,155.3779,379.6305,504.7009,127.7087,141.2202,12.3599,22.905,734.875,59.4365,23.6747,20.839,1.8981,5.6261,8.5928,24.525,26.6361,38.9815,15.6405,5.7764,14.8773,53.0628,22.7893,104.8142,11.7204,41.3821,9.8097,12.4264,0.0,894.813999999999
CAN_C26,41.2287,5.4774,147.3819,13.2692,50.9303,52.6842,4.6265,23.3073,76.9982,24.2784,33.3919,6.3291,15.2942,20.8645,29.6452,23.6,1243.7534,117.2445,171.5418,299.3358,80.9527,39.8532,15.3361,14.8247,765.2816,153.2086,28.2934,1.8708,5.5264,17.6103,9.1965,29.6337,170.57,839.4913,33.5286,131.0778,53.1201,81.3854,106.9836,126.0745,24.3322,225.7217,30.6566,87.8044,0.0,0.2736,0.0366,1.1155,0.4503,0.0817,0.6062,0.541,0.1142,0.4829,0.3069,2.3795,0.2676,0.525,1.0741,1.6545,0.5943,222.1211,20.0156,11.4518,3.9235,2.8407,1.4299,5.4243,0.9248,4.2469,3.4561,0.5614,0.0921,0.1726,0.4811,0.19,0.1477,0.2568,5.73,8.7374,1.0753,1.9084,25.3869,1.7781,1.5953,2.4216,0.4922,0.1454,1.5209,0.0,0.0299,0.0008,0.0116,0.0171,0.0027,0.2473,0.0332,0.037,0.3245,0.1839,0.3822,0.1986,0.1553,0.1015,0.2588,0.4139,16.9322,4.3934,5.3675,2.1634,0.1805,3.3251,0.3376,0.2464,0.3555,2.1989,0.1827,0.052,0.0234,0.2465,0.316,0.21,0.6739,6.0254,1.6867,0.4942,0.1706,0.9503,0.3364,1.2738,0.5489,0.6619,0.6861,0.4779,0.0,0.0499,0.0014,0.0645,0.0088,0.0431,0.2436,0.284,0.004,0.0996,0.0359,0.147,0.0215,0.1369,0.0583,0.1814,0.3305,170.1733,1.3012,0.1843,4.283,0.0588,0.3677,0.1372,0.0228,0.5119,0.4287,0.0402,0.0025,0.0078,0.1116,0.0029,0.0467,0.2773,2.377,0.1629,0.1518,0.0315,0.2413,0.1874,0.3832,0.1098,0.6879,0.0575,0.0154,0.0,1.3301,0.0043,0.8087,0.1999,2.0669,8.4492,2.3809,3.0786,8.9112,2.0773,16.4903,0.9545,7.5436,3.5746,10.0799,17.2519,357.2894,16.6643,29.2523,43.6469,41.4538,18.5606,0.8307,2.4028,27.5823,33.7819,1.5964,0.1042,0.2225,1.5593,0.1282,3.6909,21.8266,64.9375,20.9854,9.7173,2.6804,67.57,12.9827,75.1465,8.1331,20.9586,0.7886,8.3689,0.0,854.6274999999994
CAN_C27,78.8473,6.3986,58.904,43.8128,43.4382,67.1518,5.6465,19.3051,46.7572,32.5046,26.5901,7.1989,10.1457,22.9748,88.6355,26.538,90.7643,275.1636,232.8117,79.2496,38.8048,27.6157,28.702,12.9406,895.8993,115.6611,32.5959,8.7703,4.7577,16.2271,2.5749,30.5786,27.1737,112.6366,51.454,102.8584,87.7879,107.1909,85.2561,46.1376,59.2926,117.9965,29.8237,11.9394,0.0,0.3762,0.0453,0.9368,0.6966,0.0442,0.6311,0.5304,0.1992,1.0996,0.212,1.6042,0.1512,0.5014,1.5623,3.1493,1.3373,9.578,15.435,11.7495,3.3421,2.0181,0.6537,4.9811,0.2333,10.0776,1.9712,0.2647,0.1173,0.0811,0.1995,0.0288,0.3456,0.0811,2.752,0.6,0.2652,1.2049,5.1376,0.4271,0.1963,0.2538,0.4466,0.0758,0.188,0.0,0.1333,0.0003,0.0321,0.0145,0.0042,0.2727,0.0436,0.0275,0.1682,0.3445,0.314,0.0874,0.1558,0.1049,0.9483,0.6815,0.9473,7.6188,6.6962,3.5064,0.2573,1.0968,0.9637,0.1361,4.5428,0.9221,0.1451,0.0239,0.0219,0.1156,0.0434,0.1255,0.0679,0.2566,0.1372,0.1473,0.1661,0.1971,0.1616,0.2901,0.0605,0.2015,0.0494,0.2532,0.0,0.1325,0.0216,0.1756,0.2624,0.3302,0.8062,0.3876,0.03,0.2936,0.1696,0.3268,0.0523,0.6344,0.2408,2.4135,1.7959,32.0516,18.9747,5.2871,23.6198,0.5586,3.2501,1.8366,0.0509,18.4779,1.2916,1.5817,0.1113,0.1177,0.1891,0.0365,0.5348,0.3186,3.1403,0.0187,0.0388,0.6414,0.0663,0.352,0.7629,0.1491,0.3288,0.0299,0.1101,0.0,15.8758,0.0258,9.1583,3.056,7.3804,17.0164,1.3121,12.7619,14.6392,4.4898,15.7231,1.8288,13.8738,3.0028,62.6724,45.5917,69.9922,91.4538,168.0167,64.7981,29.9302,24.1626,2.3188,9.1777,350.7679,29.9185,3.9708,0.4458,0.4042,5.558,0.3733,9.4464,3.0628,29.5765,11.475,4.7464,4.1523,40.2368,22.0287,59.3271,16.4578,14.087,2.0621,11.6299,0.0,411.17599999999896
CAN_C28,300.909,38.8763,429.301,261.1076,276.3086,296.852,21.8817,62.6723,101.544,142.9999,81.1253,23.8256,46.4743,122.2206,128.2861,106.2494,71.2642,30.3398,1862.1239,177.7119,54.1542,97.2458,164.4696,37.5558,1890.0612,350.2284,101.1564,13.7495,13.0101,53.8369,12.8538,86.7579,85.8563,31.9136,88.2754,222.4412,211.3822,157.9392,241.5721,204.9431,124.4858,353.9943,65.4884,72.4443,0.0,1.5794,0.3538,4.2238,3.5976,0.3399,1.1988,1.8214,0.6602,1.3562,1.4114,4.8341,0.4274,1.509,5.8306,11.1597,5.6001,5.8027,9.5957,54.6186,12.2822,5.6882,1.0853,2.0817,0.4347,13.6842,1.4518,1.0279,0.8897,0.7404,1.2453,0.1207,0.2018,0.0607,0.7461,0.2696,0.5765,0.8186,2.2328,0.1859,0.2689,0.2675,2.9949,0.0762,0.0985,0.0,1.0478,0.0018,0.2195,0.0799,0.031,0.8726,0.1729,0.0457,0.4394,0.5569,0.6016,0.1854,0.4363,0.2448,0.7449,2.7044,1.0108,2.206,48.6095,12.4168,1.0548,2.9021,0.7441,0.8267,2.904,1.8504,0.2087,0.2208,0.0593,0.1411,0.0576,0.2231,0.1117,0.2305,0.174,0.2494,1.0139,0.4384,0.3425,0.5995,0.1044,0.5818,0.0572,0.1048,0.0,0.5463,0.0507,0.4664,2.1355,3.411,4.4423,2.0044,0.2691,0.8255,0.15,1.0037,0.1617,1.733,1.6487,4.9464,5.5236,52.7472,9.048,29.9288,41.5129,2.3773,3.6525,0.0946,0.3307,14.0074,7.0608,10.0463,1.3258,0.4368,2.1115,0.0075,0.1576,0.6253,1.2367,0.1685,0.0942,0.156,0.2093,1.8477,0.63,0.0283,0.1649,0.0874,0.3991,0.0,89.8823,0.0164,90.7878,32.1829,69.9441,45.9914,1.5538,11.907,40.5452,6.0062,45.2386,2.0999,27.426,4.6902,34.2158,67.2439,26.0186,32.2905,571.6285,297.0831,66.1096,42.0614,7.0427,39.2454,549.7419,61.7051,9.2957,0.8359,0.7335,20.1453,1.1061,14.0416,15.7032,23.4118,17.9748,5.1701,4.7012,31.6097,39.5424,58.8425,43.0827,23.886,2.8588,20.1722,0.0,1009.6318999999987
CAN_C29,86.0737,9.4368,195.5236,76.1583,22.2634,195.9579,8.2989,30.2346,58.7744,31.7366,53.0352,9.2426,98.9735,24.6714,103.9802,317.1448,43.3651,20.5796,250.5961,7333.2952,146.5279,98.7205,34.2979,13.9851,1438.2183,532.6168,371.6395,7.6794,25.5481,31.2456,14.7456,83.4873,60.2283,55.3781,107.0786,394.166,199.0187,221.2479,267.3634,417.4435,69.7561,241.5153,92.8611,116.566,0.0,0.5016,0.061,0.634,0.6746,0.0396,0.8035,0.5283,0.31,0.6195,0.2791,1.3953,0.2225,0.7522,1.8902,2.1163,3.1637,2.7201,2.3228,4.6488,39.9474,0.4423,0.8298,1.9099,0.5166,4.1889,5.8365,5.8563,0.0807,0.1267,0.3544,0.2841,0.467,0.0756,0.4919,0.697,0.8095,1.4464,3.8743,0.946,1.1392,0.5961,0.1985,0.1297,0.4808,0.0,0.1181,0.0008,0.0233,0.0219,0.0029,0.4607,0.0591,0.0599,0.1428,0.2079,0.4726,0.1852,0.2864,0.1313,0.2636,1.4219,0.3304,0.4633,2.197,17.2488,0.1896,0.7475,0.2727,0.2559,1.108,2.2864,0.4316,0.0231,0.037,0.3493,0.0753,0.1705,0.3084,0.2178,0.1802,0.793,0.4802,0.7864,0.5383,0.8316,0.1837,0.804,0.1267,0.2268,0.0,0.8153,0.0026,0.5542,1.4073,1.6485,7.7941,0.6607,0.0898,0.3731,1.1026,0.4948,0.1346,1.7854,1.5384,5.6886,7.627,5.8602,4.2517,2.3612,408.1448,0.3401,2.5905,0.3648,0.428,16.2128,28.2265,29.3809,0.0175,0.2335,4.57,0.2769,0.9458,0.765,5.8144,0.0088,0.878,0.682,0.0914,1.2307,1.0965,0.1538,0.5033,0.0398,0.9049,0.0,57.5981,1.1946,41.6551,31.7319,32.4981,167.1965,10.4706,49.9398,79.4907,2.4065,77.397,9.7991,43.9337,46.4054,73.1781,123.3705,112.5552,40.0717,864.3529,6347.8773,249.3302,87.5875,2.2882,72.1082,231.7961,1632.9267,260.3946,4.485,0.8227,86.0512,81.8126,35.4971,100.4049,24.2112,7.0924,7.0385,3.5027,147.8562,257.3507,406.9259,111.4646,97.3925,11.2216,50.3275,0.0,445.5605999999991
CAN_C30,21.8201,5.1628,43.008,13.9801,8.0711,60.656,4.4322,10.2639,33.4844,22.7494,29.9732,5.9788,16.0451,19.3934,41.1586,15.6757,15.9038,8.9522,92.8035,49.4788,3295.823,28.2876,16.6446,6.4771,92.9257,354.3013,58.3616,4.2218,163.5088,144.8805,27.7741,117.3778,30.1196,29.7485,57.8296,239.2061,89.4267,66.096,115.8323,328.8627,35.0807,106.5055,162.4878,52.0479,0.0,0.6564,0.0414,0.337,0.3135,0.0062,0.4868,0.3119,0.1296,0.3843,0.1685,1.1726,0.1698,0.378,1.0764,1.0152,0.4128,1.5772,0.7048,1.7931,2.3257,25.8693,0.9989,0.6033,0.1231,1.458,3.4805,3.3608,0.097,4.2645,0.4675,1.5892,0.1939,0.0765,0.2418,0.2829,0.4957,0.4046,0.9554,0.4392,0.2533,0.2429,0.1419,0.0587,0.2905,0.0,0.2624,0.051,0.0142,0.0284,0.0046,0.3512,0.0482,0.0743,0.1118,0.3821,0.3989,0.3015,0.3203,0.111,0.3339,0.2666,0.2721,1.4608,1.5876,6.2429,87.2256,20.5152,0.2807,0.1295,0.3362,1.5504,3.3504,0.1096,28.1651,0.2276,0.057,0.1225,0.2232,0.1822,0.2373,0.5543,0.3156,2.9517,0.4431,55.2746,0.1675,0.6925,0.3738,0.1423,0.0,0.0985,0.0099,0.0349,0.0782,0.0404,2.0429,0.0996,0.0084,0.1454,0.0288,0.1672,0.0405,0.4032,0.0631,5.7152,2.5007,13.5496,2.9502,0.1599,4.599,67.2384,5.0326,0.0454,0.0087,1.0789,3.9683,0.8852,0.0056,10.8788,0.0156,1.5386,2.9629,0.0143,0.0182,0.0017,0.0202,0.0261,0.0551,0.0615,0.9806,0.0067,0.0232,0.0175,0.5431,0.0,1.9635,2.1668,3.2465,0.3006,0.4552,4.5911,0.5807,3.1428,3.1285,4.3386,5.7287,1.3564,2.4757,0.879,4.2751,6.4029,2.312,1.4219,18.6713,13.6475,1743.2369,2.3025,1.6036,1.211,9.7219,5.6591,40.2138,45.323,39.5841,8.1862,12.9942,1.5132,0.985,0.9681,1.0268,2.6449,0.8179,17.5841,3.0075,765.4952,1.3096,12.8179,0.6031,4.5968,0.0,2026.2035999999973
